"","geneid","theta_Gau1","theta_Gau2","Gamma1","Gamma2","logLik11","logLik21","logLik10","logLik20","Diff","Pvalue","Adjust.Pvalue"
"374","Fbxo36",493.840425951034,277.559116113797,"3.41753604243606","19.9999374027752",746.89630265452,350.502502901456,746.128774148259,315.622068630616,71.2959255542019,3.07470093199068e-17,8.59870408381315e-17
"375","Sp110",201.968923999909,468.754809589405,"2.82111332826616","0.445102110072047",1388.37297746559,126.592207321114,1359.23984942936,19.2935718636988,272.863526987291,2.69667111503299e-61,2.08447811403713e-60
"376","Sp140",201.968923999909,277.559116113797,"19.9999237595575","1.63321711101839",1418.90749644849,290.611305270368,1411.59244368145,283.619725106344,28.6132658621278,8.83746619430677e-08,1.67694500730994e-07
"377","Sp100",1015.34589464811,277.559116113797,"19.9999368622943","1.1313392957772",1030.24897631047,266.144717742364,1013.12560869376,236.267471698661,94.001227320826,3.15328278100331e-22,1.02829107355675e-21
"378","A630001G21Rik",201.968923999909,441.574306669173,"19.9999017514636","2.45996074022893",1181.33738930103,534.504950055165,1178.31874812996,523.373726288913,28.2997298746438,1.03910484742366e-07,1.96373204216506e-07
"379","Cab39",404.603338216492,362.07746043486,"1.13008492578422","2.37867116470276",272.507737687262,585.270356372794,262.405392209094,572.38575513408,45.973893433764,1.19839368193304e-11,2.73767201069154e-11
"380","Itm2c",408.9670094949,526.240034581681,"-0.132623000467313","19.999937246719",71.7652704472027,787.842271913291,-78.2860163222695,718.980478273728,437.826160818071,3.21780733307281e-97,4.45052553739102e-96
"381","4933407L21Rik",478.19415122703,277.559116113797,"2.27756879316201","2.12336021515968",775.460319876722,997.958272476051,774.097492058194,995.647512141367,7.34717630642399,0.00671681705124788,0.00903437699556013
"382","Gm28884",201.968923999909,939.216788303226,"19.9999373223459","3.06841380113655",1635.24502913597,1346.33966897035,1631.72508835949,1343.1348511072,13.4495172792604,0.000245069229804791,0.000373057975686572
"383","Spata3",561.080999498956,486.312414014644,"5.5528101427658","0.771286766645433",1277.26496851775,228.487267783552,1252.37375118367,174.508633604402,157.73970302646,3.52790876870361e-36,1.65078547990015e-35
"384","2810459M11Rik",728.517968966285,344.563476244916,"3.1704629641672","1.50179169578707",827.75977256267,265.55785156283,820.742692230294,255.160121806378,34.8296201776562,3.5985675369953e-09,7.31989015803404e-09
"385","Psmd1",479.047647331288,277.559116113797,"1.57856921610562","19.9999373616143",356.372940701803,1281.34172998727,330.55150337003,1265.82270244085,82.6809297563855,9.64270852865526e-20,2.92424836322614e-19
"386","Armc9",201.968923999909,277.559116113797,"19.9999373520523","19.9999216137857",605.164427740636,1077.70196881745,605.164427697337,1077.70196882494,7.16181602911092e-08,0.999786473571159,1
"387","B3gnt7",201.968923999909,556.367240512441,"2.28289577890699","2.56922685446468",1276.0786611845,1242.36804257106,1272.64564084086,1239.88507930491,11.8319672195798,0.000582224501293705,0.000860700386538343
"388","Ncl",454.219635387404,306.344494034772,"2.22912553477657","0.152058066685965",281.214756161556,128.621072775854,244.335252291855,74.8805365732882,181.240080144534,2.59815785837485e-41,1.36173251051141e-40
"389","C130036L24Rik",201.968923999909,277.559116113797,"19.9999373580632","19.9999374393169",717.040172910014,-265.534477086007,717.040172875892,-265.534476156105,-1.79156006652192e-06,1,1
"390","Ptma",378.190156945275,453.210629307482,"0.504681472809238","0.301600796201257",46.717578098116,102.325524043199,42.8728400216733,97.1712446144676,17.9980350103482,2.21133113938871e-05,3.63178567575755e-05
"391","Pde6d",202.105078824297,277.559116113797,"2.75213138390319","2.05255796855992",349.407963545282,298.121868982037,346.954728205498,296.612774505259,7.92465963312395,0.00487655179361715,0.00663923949555018
"392","Cops7b",201.968923999909,618.5463880262,"4.58328789143584","2.78841119145343",689.994128691887,658.115929707867,682.419632098197,653.874945708102,23.6309611869101,1.16694747524191e-06,2.07455912956897e-06
"393","Nppc",460.591889117723,373.33262839855,"2.82112087427517","1.84358990314778",822.103566400762,1147.02234311957,820.109545087071,1145.17918704251,7.67435478150219,0.00560111174142046,0.00758888872564159
"394","Dis3l2",476.454462842806,562.193890477687,"4.04681675592878","2.53422723037608",643.882150114099,1249.4700616279,638.729020410309,1247.39356839427,14.4592458748398,0.000143225043915123,0.000222334904732885
"395","Gm29374",892.104109869366,1710.71105807476,"4.92688553081467","6.38297802907949",1254.29035060725,931.951025356153,1254.20776774224,931.613545954313,0.840124533699282,0.359361156553299,0.402064623198018
"396","Ecel1",292.564051831853,277.559116113797,"0.302009551913844","19.9999373296393",210.6783744575,1273.52846056714,114.2485698027,1235.92638677951,268.06375688486,2.99854469780381e-60,2.2799303659761e-59
"397","Prss56",670.800691072352,392.334976589347,"3.13394678061959","1.74837365588851",1316.85760522359,243.195461061591,1311.89602267707,239.256853602684,17.8003800108541,2.45334239519731e-05,4.01669122512491e-05
"398","Eif4e2",201.968923999909,436.728515310172,"19.9999374058211","-0.186895175645829",-174.065800515245,131.736826696633,-857.78008288698,-51.469999603547,1733.84221734383,0,0
"399","Efhd1",423.926480794772,666.414633273307,"0.910699763983748","2.34708002306912",459.072233023721,736.022776599251,445.163367653964,728.979334618303,41.9046147014099,9.58361922468553e-11,2.10855166047649e-10
"400","Gigyf2",201.968923999909,277.559116113797,"19.9999373978895","19.9999372946526",229.455280022656,1512.10728812845,229.455279441445,1512.10728814034,1.13864234663197e-06,0.999148600002118,1
"401","Kcnj13",243.756880654625,1492.78997777196,"-0.414430793277177","4.75923462636716",362.376043469765,1129.60135603358,287.448064663868,1018.19427672141,372.670116236134,4.90718700239377e-83,5.43429232734477e-82
"402","Snorc",609.815292901748,721.778888096222,"3.12031120597563","2.70398317468821",1072.61967845298,697.330909548506,1072.2500199251,696.509647714314,2.38184072414379,0.122752831082485,0.144562926802559
"403","Ngef",534.678255226166,277.560616528122,"-0.147331908984459","2.93209608998856",22.497573548051,313.787060250867,-128.955706648604,126.749783224517,676.98111444601,3.02992195467701e-149,8.83944435487223e-148
"404","Neu2",240.747912108459,277.381529092516,"1.41064992112461","6.35806467944163",702.22201242097,527.745452535099,692.405449844434,520.432963293702,34.2581036358663,4.82661433811723e-09,9.7641922219722e-09
"405","Inpp5d",290.536271329535,767.164719761466,"3.20820768505204","19.9999370992095",702.46167318863,1268.13089854787,702.058674324939,1266.67763353005,3.71252776302163,0.0540055454964555,0.0662614015026228
"406","Atg16l1",201.968923999909,277.559116113797,"2.7913744381766","19.9999373293936",389.31709227887,1597.21596558366,389.008299753164,1596.63010467659,1.78930686555168,0.181010637264893,0.209325294028216
"407","Sag",1054.24116044897,826.9566600102,"5.14785842627581","3.0014642146445",834.794629391595,250.058351352105,833.48449412906,246.456590174922,9.82379287943621,0.00172268724093435,0.0024436759842428
"408","Dgkd",516.766504740869,1015.35345622598,"2.58436944081626","4.08401407025751",392.353393908318,705.365860878199,387.292308735794,703.981024769703,12.89184256204,0.000330017372232801,0.0004973019348864
"409","Usp40",510.745602836029,319.226822833111,"4.15909514087907","0.0923272813652192",793.879898811363,93.1159310525529,741.570080043414,7.19577167460932,276.459956291785,4.43659971814168e-62,3.48736874995791e-61
"410","Dnajb3",202.056613445001,277.506259325981,"2.61491261416125","3.49301290336682",971.106334655813,321.934832927741,970.808116664739,322.439739456598,-0.413377075566132,1,1
"411","Hjurp",201.968923999909,277.552585822464,"19.9999373612159","3.05287093357877",387.220088811805,635.977230355589,377.477885980456,635.49340645895,20.4520534559761,6.11439183004393e-06,1.04226371310246e-05
"412","Gm29538",324.538200322444,449.20309279991,"0.420257714364393","1.70828072648838",1155.01047032727,753.893628849885,1138.11164043261,739.310736353301,62.9634447824876,2.10578722828827e-15,5.51304443378977e-15
"413","Arl4c",201.968923999909,277.559116113797,"19.99993734863","19.9999372514077",317.329455653002,528.411916160092,317.329455539149,528.411916169102,2.09686049856828e-07,0.999634636788937,1
"414","Sh3bp4",283.388774243555,1703.61100610137,"2.64945307217633","1.48584470240181",573.424741752266,1324.93970162341,476.123033842738,1311.42608209575,221.630654874376,3.9875121164149e-50,2.48042452209088e-49
"415","Agap1",201.968923999909,3034.78467096724,"19.9999374131598","3.43312674041962",-112.501328020534,-1171.72156888281,-398.528935349314,-1266.11537979274,760.84283647742,1.7611684672505e-167,6.50114772752174e-166
"416","Gbx2",367.720615199856,707.802028687231,"0.991760084941039","1.16163684972913",1200.78786328068,969.383673801662,1198.94908189,962.023255498325,18.3983993880345,1.79208455489484e-05,2.9614602039522e-05
"417","D130058E05Rik",412.444698481513,277.559116113797,"1.0595403345903","19.999937422978",1322.2150951551,168.525134641132,1287.05871233733,-108.754967705214,624.872970328232,6.51494099001115e-138,1.6216624522384e-136
"418","Asb18",201.968923999909,277.559116113797,"1.79697036654134","1.04397820522643",1378.86002480252,259.801966603462,1370.75531231184,247.461925447901,40.8895072924819,1.61083683906771e-10,3.50151060264165e-10
"419","Iqca",406.44697893155,277.559116113797,"2.16033208036864","19.9999373967107",1058.82277486708,363.882322773354,1054.08010986657,290.586258929569,156.07745768859,8.14219170533051e-36,3.7762603638483e-35
"420","Ackr3",241.375352779865,277.851727741388,"1.99216269273629","-0.592007742426969",609.964530411326,585.112760061931,468.718463805996,452.326976999856,548.06369933481,3.32059211820046e-121,6.60830306750431e-120
"421","Cops8",321.956047673675,694.876912633295,"3.14676057208791","1.7099363629067",297.947580254979,950.46801706903,287.270058375048,942.099627698847,38.0918225002281,6.74924047223186e-10,1.42763624801796e-09
"422","Col6a3",202.146009017558,594.185639104929,"19.9999395230876","-0.366407820685606",1295.51571833302,75.1969026112988,1241.04276275446,-248.64907369521,756.637863770138,1.44577068281529e-166,5.2185589679712e-165
"423","Mlph",239.159558728159,841.754331967465,"2.8397233139096","1.76566875568786",1416.48371614618,854.721535979645,1409.27253081802,819.688722526489,84.4879975626325,3.86554362273781e-20,1.18529260942831e-19
"424","Lrrfip1",201.968923999909,542.590692073976,"19.9999373821224","2.88877403275625",335.901435190261,626.952501897859,277.421676846023,622.969640925751,124.925238632692,5.2848736395918e-29,2.05671666217822e-28
"425","Ramp1",484.18443232149,277.559116113797,"0.67373711635973","4.64914113768037",117.46286337015,374.171466368032,44.0953353953505,232.888788883227,429.300410919209,2.30756440091781e-95,3.07656354484366e-94
"426","Ube2f",201.952726576937,810.377678430498,"1.72082268055486","2.88785498639958",385.666488920777,883.523951536992,380.239559847472,877.375021602235,23.1517180161238,1.4970938823492e-06,2.64530460336075e-06
"427","Scly",640.945291171033,277.559116113797,"3.0190780733897","1.56867098442824",707.140918093906,284.68418848032,704.189679615551,274.493189545001,26.284474827348,2.94647779866972e-07,5.43582412562833e-07
"428","Erfe",201.968923999909,288.577982489858,"0.471625053171252","4.36296734453029",1247.52481290743,603.305486242434,1233.75979326819,577.291814867715,79.5573820279183,4.68421362129333e-19,1.39353643167095e-18
"429","Ilkap",201.968923999909,664.197659761302,"19.9999373441877","3.4318706744124",375.433206675179,910.832390172888,356.672564130513,909.436811478849,40.3124424774103,2.16426217378196e-10,4.67392198553947e-10
"430","Hes6",270.317832008638,277.559116113797,"2.71691691817481","3.42201471849534",579.179137709656,1613.5394139653,578.990224816754,1613.38334343177,0.689966852863563,0.40617565551094,0.451802767069532
"431","Per2",354.792584651069,277.559116113797,"6.69923509141594","19.9999373475463",634.131739145373,290.734657797269,634.130929284603,290.479261060689,0.512413194700116,0.47409606446105,0.523880656622416
"432","Traf3ip1",354.069626407264,291.974376182979,"3.84013228667078","-0.191070410109551",713.722643822665,1154.63046188144,618.030745372208,1051.28415111398,398.076418435834,1.44436404906751e-88,1.73398247454056e-87
"433","Asb1",201.968923999909,277.559116113797,"2.48350015356787","19.9999373027579",465.812763523158,1430.11497606947,464.678341180796,1429.41120098534,3.67639485298423,0.0551880580677267,0.0676307134360526
"434","Gm29100",1378.44407247921,316.532472521881,"3.0061204351721","1.29992375542135",1236.85321605908,314.046522724936,1229.01436207965,287.98825641741,67.7942405739121,1.8147881878314e-16,4.93369019868192e-16
"435","Twist2",722.255918970808,471.097648931308,"2.86358827218009","1.79724766150408",1045.13814891768,579.719734830143,1042.53853097633,575.093798149746,14.4511092434939,0.000143845114901368,0.000223248605727846
"436","Hdac4",292.047010373389,277.559116113797,"2.88567953199081","3.91284042735157",350.153232568085,282.60783256978,349.475711188058,281.953183504206,2.66434089120196,0.102620327897469,0.121965125052413
"437","Ndufa10",434.440296576124,443.471591775564,"0.899757777147801","-0.174185979123228",148.249487491345,578.49015587998,128.953805777569,535.190383561786,125.19090806394,4.62265009739917e-29,1.8024460104326e-28
"438","Cops9",568.776321004507,597.671175321104,"0.493117295485694","0.837271371382761",208.552887733132,939.926739088537,207.025867566204,938.260075710404,6.3873670901221,0.0114935383650825,0.0151231256906869
"439","Otos",2010.15437959616,1059.78330291975,"5.06108037421385","3.37205978627104",1470.76936203377,1141.22195845662,1469.15221603095,1139.29714697717,7.08391496453987,0.00777788987042215,0.0104031114288557
"440","Gm29483",542.369521362447,277.559116113797,"3.31285395528864","0.535179924243116",1449.66795259638,1149.52391418289,1426.05196129962,1121.76704819138,102.74571457654,3.81049242398066e-24,1.31005292861629e-23
"441","Gpc1",201.968923999909,277.559116113797,"19.9999373842745","2.16576761222736",276.126042796733,639.242518536818,239.737806136539,636.960708184775,77.3400940244742,1.43914711668463e-18,4.21288903299931e-18
"442","Ankmy1",1281.34143804965,571.64702146569,"9.20367328472681","2.72620640903627",872.767842752163,261.519353411049,869.224581331086,256.00068181559,18.123866033072,2.06990745971897e-05,3.40639138058684e-05
"443","Dusp28",244.424521441439,896.591541810591,"3.55872548717656","3.32609600788325",400.346445143489,949.74818609824,384.043992096818,948.36404437217,35.3731895454821,2.72208202787874e-09,5.57463496437765e-09
"444","5033417F24Rik",349.720156218884,277.559116113797,"2.86491555650955","3.47723875338891",1137.21655983787,1186.75377804138,1136.8366907083,1186.35788800834,1.55151832522006,0.212911434870829,0.244049095075498
"445","Rnpepl1",201.968923999909,328.185665445402,"1.96410823272596","1.64889188415308",480.777427207961,332.159155603135,474.748614266038,323.727619774523,28.9206975410701,7.5402881735904e-08,1.43582116245032e-07
"446","Capn10",201.968923999909,404.383277224551,"19.9999374005645","0.654683054568691",305.22560743972,197.257193591804,-23.2983739626832,135.563696622382,780.43495674365,9.68098170582207e-172,3.69945307955581e-170
"447","Kif1a",487.668296322618,277.559116113797,"0.410885405978693","2.86621769975001",192.053447924066,359.83909575237,127.7044680082,270.018408058912,308.339335218648,5.02333824478065e-69,4.46369668595984e-68
"448","Crocc2",571.253634198527,277.559116113797,"2.19186490412122","2.24941453651318",1366.01011588156,624.329054095951,1361.65336085994,617.73548586793,21.9006464992822,2.87137171730236e-06,4.99551781403924e-06
"449","Sned1",201.968923999909,490.362592714619,"3.56267066827606","1.4566656888377",708.474402651122,1298.60599916006,699.138514009676,1282.06354071249,51.7566941780324,6.28222678502539e-13,1.50816059332589e-12
"450","Mterf4",201.968923999909,277.559116113797,"19.9997912776043","19.9999373856468",620.785430389627,339.525643550767,620.785430359055,339.525643776316,-3.89954038837459e-07,1,1
"451","Gm28535",645.548926233663,370.980890828176,"4.98533838959502","2.82336521535244",1616.02351942652,477.947793969328,1614.63473826782,476.470266035144,5.73261818576805,0.0166526372419139,0.0215697232384721
"452","Pask",915.263306230433,319.961492642964,"3.49941785913889","2.44252142545945",1156.3167484337,660.481062249728,1153.98055434423,657.880612911169,9.8732868560578,0.00167695664019767,0.00238171149413522
"453","Ppp1r7",635.572597733491,690.35196810021,"1.64710368552675","5.46855232496687",278.846295777624,671.757136663836,238.093193837859,656.969616581808,111.081244043586,5.67948090720742e-26,2.05641169235831e-25
"454","Ano7",513.88774201814,277.559116113797,"2.02318028909063","19.9999374397513",1371.36700386352,-146.12304812934,1364.04385837067,-376.390329401032,475.180853529084,2.38995707616926e-105,3.76632248237748e-104
"455","Hdlbp",593.860393685775,445.132852865792,"3.36759983410157","2.54726317667713",329.366580004913,1339.25232385591,328.723787587176,1338.55127168462,2.68768917805392,0.101126375111218,0.120251005145034
"456","Sept2",201.988738616008,409.950401420973,"19.999411275794","2.56579795763334",1188.10435740369,1102.15291201274,1185.96639693432,1100.0869046328,8.40793569861989,0.00373586622806481,0.00514475647801937
"457","Farp2",201.968923999909,418.520195655999,"19.9999494037058","2.05261546111394",781.92801024488,369.471323098133,774.229185439824,353.660662464022,47.018970878334,7.03029087073554e-12,1.62173877121587e-11
"458","Stk25",408.079411641193,595.644885319214,"0.91625433029712","0.486308164590352",204.856382587776,210.78101858739,198.381809176722,199.221504569134,36.0681748586201,1.90533352729727e-09,3.93715720879312e-09
"459","Bok",292.707147738247,556.396322033169,"0.134679292052335","0.383522338877259",53.9570520995386,234.076002387165,-23.3096167643028,214.528911112165,193.627520277683,5.13523152628525e-44,2.83666216546989e-43
"460","Thap4",201.968923999909,524.707902866861,"19.9999374010119","3.37134722931301",411.310895173605,1276.30530282825,354.601108334957,1275.33148723361,115.367204866576,6.53946887764353e-27,2.41780635610173e-26
"461","Atg4b",201.968923999909,993.191745039887,"19.9999373443103","3.2417642263444",406.771359594105,1497.01680777023,380.556713203736,1494.46458792384,57.5337324735174,3.32232338898739e-14,8.35792032905666e-14
"462","Dtymk",201.968923999909,277.559116113797,"19.9997418423045","19.9999372185357",390.283670600087,-19.9289725506042,390.283670591337,-19.9289725123408,-5.90267887901064e-08,1,1
"463","Ing5",201.968923999909,980.142267218789,"4.26533614763267","2.19799673072864",791.363816606139,1296.22981610439,776.839864276,1282.80304261797,55.9014516331185,7.6196278377342e-14,1.89547557412095e-13
"464","D2hgdh",201.968923999909,277.559116113797,"2.63970992293008","1.8165679731828",735.490533406573,860.262865022423,732.628805781781,858.147075582131,9.95503413016831,0.00160410152855574,0.00228182180910162
"465","Neu4",333.13982923491,318.893484742928,"3.5147462595491","2.62694946843745",750.274785495153,374.52821549475,749.905298533903,373.823210513075,2.14898388585004,0.142664280110145,0.166745535318283
"466","Fam174a",649.361528557763,1225.15142177573,"2.13342665132309","4.29280291004955",224.914173303614,1080.0013420395,217.544473782279,1074.59813978032,25.54580356103,4.32004602371226e-07,7.87261045785424e-07
"467","St8sia4",364.594780187963,277.559116113797,"1.72389532731131","19.9999374356573",675.520698522339,5.04213039138176,664.534117238753,-180.588147111658,393.233717573252,1.63644111862252e-87,1.93320935922032e-86
"468","Slco4c1",392.897792384693,277.559116113797,"3.40732254772056","19.9999374312619",1162.67974407765,-44.3575457454372,1162.18037110271,-90.5473829347661,93.3784203285377,4.31934557409992e-22,1.40376575365887e-21
"469","Panct2",218.87769772967,590.508776091698,"2.05798806971844","2.88976869430052",1067.48286413062,1382.53502255384,1065.6512595115,1380.33470084953,8.06385264685969,0.00451570612463642,0.00616859780170817
"470","D1Ertd622e",491.226680071323,448.173007537943,"1.56445963173196","0.144624033461735",347.853985763532,220.471589311073,310.076807995572,192.894987800717,130.707558556632,2.86907981985398e-30,1.15408328113177e-29
"471","Ppip5k2",253.519108986591,377.863206759195,"3.67657179736378","2.0416223847473",644.873716864525,1078.69027877512,639.997986628039,1076.23760088669,14.6568162498324,0.000128967404798801,0.000201001472735249
"472","Gin1",267.0433158576,378.796489089251,"3.18656418572696","1.4933656896143",601.260359058727,483.3016722855,589.166845956274,476.559737421085,37.6708959337358,8.37447558857216e-10,1.76134480757579e-09
"473","Pam",211.30093305113,277.559116113797,"1.46058223180983","19.9999373205548",256.908009645238,591.207156093522,250.60128401064,585.375939872618,24.2758837110039,8.34777106159348e-07,1.49744754944e-06
"474","B230216N24Rik",693.630073129452,505.583885340838,"2.59001820575163","19.9999372167477",647.495785494234,1469.0582643838,638.449327783559,1465.51698567997,25.1754728290093,5.23436801566174e-07,9.4878384285667e-07
"475","Gm7967",1058.93902140453,586.396709870117,"4.64478303439522","2.76289148143333",1524.04638094182,967.409212829564,1521.65402171217,965.880925007948,7.84129410253172,0.00510660363580014,0.00694025718710891
"476","Cdh20",425.717677070365,375.788450967993,"2.57485807703741","0.934833447729523",573.798190499707,277.794158642188,557.162696367122,257.543657653664,73.771990242218,8.76820103158992e-18,2.49453940218896e-17
"477","Rnf152",417.49851336059,946.187556185648,"1.05925912869377","2.6727452512501",761.087207204308,1395.41778036625,739.6360353974,1389.30686382575,55.124176694816,1.13150518223812e-13,2.79808185654783e-13
"478","Gm17634",888.001126767443,349.503429332733,"2.17094365368287","2.03271311256585",1004.23990469414,290.929860533627,999.125270319892,280.633414449125,30.8221609175002,2.82789939995857e-08,5.50596511564712e-08
"479","Pign",627.426935797054,332.724567407633,"3.97429054570531","4.38865660578314",775.430255209863,1028.53399654246,775.069425753411,1028.23027278697,1.32910642388379,0.248964248113902,0.283220754370804
"480","Relch",247.634690746753,277.559116113797,"3.41458063979888","2.32308991892861",381.281483727823,802.804398722618,379.822488012654,802.090938529446,4.34491181668182,0.0371196894607824,0.0463967617269715
"481","Tnfrsf11a",1908.74050385433,426.558374525366,"6.04557358651734","1.18208218663319",982.804782073729,217.648197304105,970.347421968725,189.281232018411,81.648650781396,1.62562753157964e-19,4.89975756093038e-19
"482","Gm7160",1918.72949025864,360.279549614596,"19.9999373971332","0.214984561920537",1226.63308105651,27.6844667021759,1175.11955112523,-168.364087339311,495.124167945534,1.09361194124976e-109,1.82781404431261e-108
"483","Zcchc2",392.243819687428,277.559116113797,"2.6480604600353","19.99993733573",649.24145400318,494.136295661126,645.930934068564,482.916456712846,29.060717765792,7.01449569037706e-08,1.33836117374177e-07
"484","Phlpp1",202.003938293901,277.559116113797,"2.26463456796581","3.59592359260996",211.150485943707,379.387001400218,209.48807412905,379.076033622063,3.94675918562405,0.0469617275738681,0.0579993902719823
"485","Bcl2",202.125927134044,277.559116113797,"2.47449422631875","19.9999373627061",704.136379559833,355.630711527278,703.692426514882,351.790592673789,8.56814379688035,0.00342095748701055,0.0047302953309305
"486","Kdsr",201.968923999909,277.62468922309,"19.9999374033238","19.9999216147797",306.884743403842,655.725645691967,306.884742849647,655.725645695851,1.10062183011905e-06,0.999162935270189,1
"487","Vps4b",201.968923999909,277.559116113797,"2.40612692329029","2.40144642885093",346.982385835934,659.232231695946,346.326238517691,658.947523297373,1.88171143363206,0.170139759583189,0.197370850584675
"488","Serpinb8",495.259004593511,984.932219247245,"1.87466411614554","5.06432435716946",807.220942246673,690.084523660531,792.826356101344,682.248474502511,44.461270606698,2.59439095789258e-11,5.84716743784207e-11
"489","Cdh7",248.563823408557,644.645258719982,"1.83314090703074","1.5937325852388",593.018019773572,1126.50816000869,567.296408090942,1119.2154075878,66.0287282070399,4.44398195437407e-16,1.19308508326149e-15
"490","Cdh19",439.811103868474,322.554345580478,"2.97982525167779","2.57427414555938",768.33196895574,297.481985936675,768.1262681382,297.140840092818,1.09369332279414,0.29565433435341,0.333792697755681
"491","Gm29088",1048.46727913441,277.559116113797,"4.01376687764351","0.992979718878229",1461.70617573192,500.56116615113,1441.68016867518,479.274999242953,82.6243479298338,9.92272335349956e-20,3.00636540985705e-19
"492","Dsel",411.624531826737,277.559116113797,"3.03870242405614","2.41541293166073",687.151287581071,1159.59326758213,686.596557210129,1158.94819070052,2.39961450510373,0.12136515433862,0.142980413046635
"493","Cntnap5a",253.070754622477,1239.50768950334,"2.08239505502498","4.19712423528815",512.387102041684,1197.9292036869,494.860519667001,1196.69634758893,37.5188769453066,9.05325392892915e-10,1.90042450946535e-09
"494","Tsn",242.969000551192,456.649744802644,"2.02440708026813","1.6234954814352",309.334970245726,248.040187664308,302.50476285144,227.69498478008,54.350820557028,1.67707952994194e-13,4.11968879854004e-13
"495","Nifk",201.968923999909,277.559116113797,"19.9999373647922","19.9999372976202",517.608446593247,560.924857845458,517.608446486197,560.924857876502,1.5201180758595e-07,0.999688915256821,1
"496","Clasp1",428.927574453406,277.559116113797,"3.90868409138138","19.9999373204487",361.233822054092,591.103616550342,360.727158193843,589.659135206226,3.9022904087301,0.0482203261238228,0.0594906168222592
"497","2900060B14Rik",1315.70319788281,333.86539468302,"4.51880823141257","1.39979811706283",1461.77873370182,251.135003944295,1454.98600288963,226.112591428703,63.6302866555641,1.50103587794546e-15,3.9520237840974e-15
"498","Tfcp2l1",1645.55803568796,780.315831801687,"4.5398217803136","1.74453416496992",1013.73804384691,820.146134333115,1007.46215698426,805.516084639052,41.8118731134264,1.00491332294805e-10,2.20947919830784e-10
"499","Gli2",201.968923999909,1533.09309486479,"3.6304582106251","19.9999371451813",1061.63948284201,1490.49900000093,1061.58417135233,1490.5895246275,-0.0704262737799581,1,1
"500","Gm29455",523.543064583014,277.559116113797,"2.79434104206096","4.0378078732876",1511.10864133625,1556.97282229515,1509.04433393932,1555.00530582844,8.06364772727966,0.00451621686935667,0.00616877784999641
"501","Inhbb",244.716851012981,277.559116113797,"0.769260568996073","2.25892644694797",886.453583830544,480.924418617876,877.872069734643,470.961534742004,37.0887959435458,1.12870396482123e-09,2.35777901236042e-09
"502","Ralb",786.548796501518,365.578510364104,"4.51476878515805","1.23958593413882",680.41018471145,479.906186917069,664.157265463592,448.4961458586,95.3259206126538,1.61484832249958e-22,5.30965781498095e-22
"503","Gm27184",201.968923999909,712.200621091932,"19.9999373283242","0.835732057693011",1309.92474629668,905.155393215662,1286.08958126647,806.482998754072,245.0151189836,3.17125928351715e-55,2.15913550298518e-54
"504","Tmem185b",201.968923999909,277.559116113797,"2.42517593996187","19.9999373523629",653.718340146607,687.714877697837,653.046638836578,685.721315088821,5.33052783808989,0.0209550379370345,0.0269006436855914
"505","Epb41l5",407.483666287815,277.559116113797,"3.78829093893141","19.9999373170534",927.123016139712,352.440266983486,926.908051649457,349.441375228101,6.4277124912802,0.0112353188498755,0.0147977148509
"506","Ptpn4",319.789684341692,474.267252630691,"0.337107231485329","2.302036567895",145.713144629767,814.51132109326,85.153606826117,793.119836254706,163.902045284408,1.58913387487418e-37,7.64691408485866e-37
"507","Tmem177",525.952400812515,387.531778798919,"4.87093068586011","2.4442401849301",794.49699536417,947.039083884883,792.087235561752,945.383938779226,8.12980981614965,0.00435433143845892,0.00596015820118327
"508","Cfap221",336.698422390276,454.7050406373,"0.490364590591493","2.41801748810748",1195.7614043704,637.210368018801,1166.85615217515,610.151028819021,111.929182790059,3.70303790327486e-26,1.34677734645691e-25
"509","Tmem37",291.697451845332,277.559116113797,"1.67344947704336","1.50743960992408",967.978251054054,204.352013497467,967.916037338298,204.158559025488,0.511336375469909,0.474560920940373,0.524323145920207
"510","Dbi",335.409742658727,277.559116113797,"0.550102092353193","1.99294450995363",-64.1288160450637,568.585237437596,-107.363801789172,537.284415310838,149.071615741733,2.7662186557014e-34,1.23610413110522e-33
"511","3110009E18Rik",722.421270394092,277.559116113797,"4.28032214606265","19.9999374430938",779.999074670423,-447.950072228472,779.499064149968,-511.685570865213,128.471018314392,8.85305599893517e-30,3.52196721912672e-29
"512","Steap3",201.9384018993,277.559116113797,"6.26325608305716","3.54596813489029",1141.3228337775,344.07102204722,1141.03577982174,343.881822999769,0.952506006421913,0.329082234224981,0.369610162201494
"513","C1ql2",399.001532164231,277.559116113797,"-0.261606490218147","-0.163706816039497",644.004986847141,1460.74228547122,631.561547041901,1442.7063858566,60.9586788397196,5.82854177103685e-15,1.50321342665889e-14
"514","Celrr",927.72762244951,1053.31738828516,"19.9999373117315","2.22159388907493",1064.83911006342,818.182834129092,1057.53103054871,792.668955865224,65.6439155571561,5.40214953579635e-16,1.44498179910004e-15
"515","Insig2",400.540738892526,277.559116113797,"4.27891375780166","3.34379502905285",349.936653862177,616.960464709136,349.782104201377,616.79645879309,0.637111153692103,0.424758830278362,0.47163556361104
"516","Ccdc93",202.048686152837,534.798137957551,"19.999939474166","3.73887514370801",725.016772299025,692.321966134121,724.080705964142,691.782259869831,2.95154519834568,0.0857954899701216,0.102922975771821
