"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"Ankrd27",2,"DE_by_Domain",TRUE,FALSE,6.63609520858494e-19
"Nprl2",3,"DE_by_Domain",TRUE,FALSE,6.6746361732317e-19
"Pank2",2,"DE_by_Domain",TRUE,FALSE,7.03608735535268e-19
"Tle1",8,"DE_by_Domain",TRUE,FALSE,7.55947254723569e-19
"Pnrc1",3,"DE_by_Domain",TRUE,FALSE,8.1005774205181e-19
"Cstf2t",3,"DE_by_Domain",TRUE,FALSE,8.69988376989754e-19
"Nop56",2,"DE_by_Domain",TRUE,FALSE,8.72017235166482e-19
"Rere",3,"DE_by_Domain",TRUE,FALSE,8.78919509068343e-19
"Dck",3,"DE_by_Domain",TRUE,FALSE,9.41180639212399e-19
"Coq4",2,"DE_by_Domain",TRUE,FALSE,9.72432789352425e-19
"Tbc1d16",6,"DE_by_Domain",TRUE,FALSE,9.92008730500294e-19
"Kif21b",3,"DE_by_Domain",TRUE,FALSE,1.02994019745403e-18
"Uck1",3,"DE_by_Domain",TRUE,FALSE,1.05878077729725e-18
"Tceal5",5,"DE_by_Domain",TRUE,FALSE,1.12950672032994e-18
"Zc3h8",2,"DE_by_Domain",TRUE,FALSE,1.185534656414e-18
"Kdm3a",3,"DE_by_Domain",TRUE,FALSE,1.19059582034947e-18
"Ap3s2",3,"DE_by_Domain",TRUE,FALSE,1.27940912296253e-18
"Vps8",3,"DE_by_Domain",TRUE,FALSE,1.33206172149884e-18
"Rad23a",2,"DE_by_Domain",TRUE,FALSE,1.34577654323196e-18
"Dhx38",3,"DE_by_Domain",TRUE,FALSE,1.40182259213273e-18
"Top1",2,"DE_by_Domain",TRUE,FALSE,1.41660055259271e-18
"Pdzd2",3,"DE_by_Domain",TRUE,FALSE,1.41683637338194e-18
"Tmprss7",2,"DE_by_Domain",TRUE,FALSE,1.45035190550082e-18
"Mrpl37",3,"DE_by_Domain",TRUE,FALSE,1.4521288426299e-18
"Dazap2",2,"DE_by_Domain",TRUE,FALSE,1.52052428550969e-18
"Gcn1",3,"DE_by_Domain",TRUE,FALSE,1.67242715367121e-18
"D930028M14Rik",4,"DE_by_Domain",TRUE,FALSE,1.75319957821153e-18
"Lgi2",2,"DE_by_Domain",TRUE,FALSE,1.78056651618731e-18
"Gm36543",2,"DE_by_Domain",TRUE,FALSE,1.79264696246226e-18
"Pth2",4,"DE_by_Domain",TRUE,FALSE,1.80448618358007e-18
"Rida",7,"DE_by_Domain",TRUE,FALSE,1.84103646901768e-18
"Cacfd1",3,"DE_by_Domain",TRUE,FALSE,1.85022878730735e-18
"Cox16",2,"DE_by_Domain",TRUE,FALSE,1.88474717173578e-18
"Tmem47",5,"DE_by_Domain",TRUE,FALSE,1.97011580666081e-18
"Eif2b1",3,"DE_by_Domain",TRUE,FALSE,1.99213737657912e-18
"Vps4b",3,"DE_by_Domain",TRUE,FALSE,2.05830004820491e-18
"Vcpip1",3,"DE_by_Domain",TRUE,FALSE,2.07157772616343e-18
"Mrpl33",6,"DE_by_Domain",TRUE,FALSE,2.16596226921547e-18
"Osbpl3",3,"DE_by_Domain",TRUE,FALSE,2.28050292745952e-18
"Paxx",4,"DE_by_Domain",TRUE,FALSE,2.29542091885154e-18
"Ss18l1",3,"DE_by_Domain",TRUE,FALSE,2.31034290286338e-18
"Tpr",3,"DE_by_Domain",TRUE,FALSE,2.38073504582411e-18
"Rbmxl1",2,"DE_by_Domain",TRUE,FALSE,2.38469337904533e-18
"Timm22",2,"DE_by_Domain",TRUE,FALSE,2.47258208690218e-18
"Limk1",3,"DE_by_Domain",TRUE,FALSE,2.6824815201715e-18
"Ncoa1",4,"DE_by_Domain",TRUE,FALSE,2.699234979373e-18
"Itsn1",3,"DE_by_Domain",TRUE,FALSE,2.72644019221781e-18
"Trmt61a",3,"DE_by_Domain",TRUE,FALSE,2.78600238947864e-18
"Sfpq",2,"DE_by_Domain",TRUE,FALSE,3.03940301766417e-18
"Kansl1",2,"DE_by_Domain",TRUE,FALSE,3.13819459963078e-18
"Polg",3,"DE_by_Domain",TRUE,FALSE,3.24696921882362e-18
"Kcnn1",2,"DE_by_Domain",TRUE,FALSE,3.27780109203728e-18
"Arpc5",5,"DE_by_Domain",TRUE,FALSE,3.28510718199246e-18
"Fbxl5",3,"DE_by_Domain",TRUE,FALSE,3.37678643784157e-18
"Cd302",2,"DE_by_Domain",TRUE,FALSE,3.56892128607473e-18
"Lyrm9",3,"DE_by_Domain",TRUE,FALSE,3.60044631754078e-18
"Usp48",3,"DE_by_Domain",TRUE,FALSE,3.62722875820452e-18
"Ncoa6",4,"DE_by_Domain",TRUE,FALSE,3.66693622091192e-18
"Drg2",3,"DE_by_Domain",TRUE,FALSE,3.68085751896735e-18
"Ubr5",6,"DE_by_Domain",TRUE,FALSE,3.78667262763179e-18
"Dio2",2,"DE_by_Domain",TRUE,FALSE,3.79220801652145e-18
"Lgi3",4,"DE_by_Domain",TRUE,FALSE,4.04717651417476e-18
"Cd2bp2",3,"DE_by_Domain",TRUE,FALSE,4.05358048770748e-18
"Klc2",5,"DE_by_Domain",TRUE,FALSE,4.1441316120988e-18
"Gm46332",6,"DE_by_Domain",TRUE,FALSE,4.18381135814936e-18
"Lemd3",2,"DE_by_Domain",TRUE,FALSE,4.19984330685249e-18
"A430005L14Rik",3,"DE_by_Domain",TRUE,FALSE,4.2691619015127e-18
"Tmem106c",3,"DE_by_Domain",TRUE,FALSE,4.84823599229922e-18
"Mex3b",4,"DE_by_Domain",TRUE,FALSE,5.31730490500637e-18
"Ogfod2",2,"DE_by_Domain",TRUE,FALSE,5.36783439583836e-18
"Raph1",8,"DE_by_Domain",TRUE,FALSE,5.47521784655472e-18
"Gigyf2",3,"DE_by_Domain",TRUE,FALSE,5.5023710353186e-18
"Chtop",2,"DE_by_Domain",TRUE,FALSE,5.65740411110491e-18
"Rfc2",3,"DE_by_Domain",TRUE,FALSE,5.6796143119042e-18
"Trip12",2,"DE_by_Domain",TRUE,FALSE,5.83097109463824e-18
"Gm9885",1,"DE_by_Domain",TRUE,FALSE,5.89046001271174e-18
"Snx19",3,"DE_by_Domain",TRUE,FALSE,5.97047860524911e-18
"Tmem191c",7,"DE_by_Domain",TRUE,FALSE,5.99152189658e-18
"Gm3294",2,"DE_by_Domain",TRUE,FALSE,6.20367385932601e-18
"Smpd4",3,"DE_by_Domain",TRUE,FALSE,6.32005791913117e-18
"Zfp511",3,"DE_by_Domain",TRUE,FALSE,6.39786986076251e-18
"Bud23",3,"DE_by_Domain",TRUE,FALSE,6.45833162063612e-18
"Sh2b1",2,"DE_by_Domain",TRUE,FALSE,6.51312268528539e-18
"Aggf1",3,"DE_by_Domain",TRUE,FALSE,6.55010873915229e-18
"Trappc11",3,"DE_by_Domain",TRUE,FALSE,6.66222822648775e-18
"Fbl",3,"DE_by_Domain",TRUE,FALSE,7.00068067167606e-18
"C1qb",7,"DE_by_Domain",TRUE,FALSE,7.39215417023341e-18
"Armc1",2,"DE_by_Domain",TRUE,FALSE,7.62264083060308e-18
"Lypla1",2,"DE_by_Domain",TRUE,FALSE,7.95132876725102e-18
"Mak16",3,"DE_by_Domain",TRUE,FALSE,8.23916772648717e-18
"Aimp2",2,"DE_by_Domain",TRUE,FALSE,8.60778039235259e-18
"Dnajb9",3,"DE_by_Domain",TRUE,FALSE,8.79971388786368e-18
"Mcu",3,"DE_by_Domain",TRUE,FALSE,8.99213558637434e-18
"Adcyap1",1,"DE_by_Domain",TRUE,FALSE,9.33600458662468e-18
"Ptcd1",3,"DE_by_Domain",TRUE,FALSE,9.91735872366536e-18
"Clcn7",3,"DE_by_Domain",TRUE,FALSE,1.01649696364665e-17
"Cers4",3,"DE_by_Domain",TRUE,FALSE,1.06187612480406e-17
"Chd4",4,"DE_by_Domain",TRUE,FALSE,1.07060255257884e-17
"Eml1",3,"DE_by_Domain",TRUE,FALSE,1.09099512789729e-17
"Pigs",3,"DE_by_Domain",TRUE,FALSE,1.16611271257686e-17
"Gm47283",5,"DE_by_Domain",TRUE,FALSE,1.20150285133492e-17
"Vipas39",3,"DE_by_Domain",TRUE,FALSE,1.22215378671778e-17
"Bmpr1a",3,"DE_by_Domain",TRUE,FALSE,1.23470360143651e-17
"Grik2",8,"DE_by_Domain",TRUE,FALSE,1.3021249598256e-17
"Mapkbp1",3,"DE_by_Domain",TRUE,FALSE,1.33461036015472e-17
"Txndc17",2,"DE_by_Domain",TRUE,FALSE,1.47416262376739e-17
"Gsk3a",4,"DE_by_Domain",TRUE,FALSE,1.50217896747818e-17
"Exoc7",2,"DE_by_Domain",TRUE,FALSE,1.50449378911207e-17
"Cxxc1",3,"DE_by_Domain",TRUE,FALSE,1.5490276094957e-17
"Hipk3",2,"DE_by_Domain",TRUE,FALSE,1.57926996209278e-17
"Ankhd1",2,"DE_by_Domain",TRUE,FALSE,1.60979103228933e-17
"D030056L22Rik",3,"DE_by_Domain",TRUE,FALSE,1.66268502159557e-17
"Mogs",3,"DE_by_Domain",TRUE,FALSE,1.72345155284374e-17
"Lhfp",2,"DE_by_Domain",TRUE,FALSE,1.7408498067288e-17
"Sar1b",2,"DE_by_Domain",TRUE,FALSE,1.75716131453973e-17
"Eif4enif1",2,"DE_by_Domain",TRUE,FALSE,1.8168574462826e-17
"9330159F19Rik",2,"DE_by_Domain",TRUE,FALSE,1.86281263266713e-17
"Triqk",3,"DE_by_Domain",TRUE,FALSE,1.8947520490852e-17
"Ly6m",2,"DE_by_Domain",TRUE,FALSE,1.97439306711932e-17
"Exoc6",2,"DE_by_Domain",TRUE,FALSE,2.01445843044186e-17
"Man1b1",3,"DE_by_Domain",TRUE,FALSE,2.05929518608795e-17
"Sap30l",2,"DE_by_Domain",TRUE,FALSE,2.14316666377558e-17
"B230217O12Rik",2,"DE_by_Domain",TRUE,FALSE,2.1805775553472e-17
"Dck",2,"DE_by_Domain",TRUE,FALSE,2.18693938056111e-17
"Mageh1",3,"DE_by_Domain",TRUE,FALSE,2.21501878370617e-17
"Slc35e1",3,"DE_by_Domain",TRUE,FALSE,2.21852596428906e-17
"C1qc",7,"DE_by_Domain",TRUE,FALSE,2.23107351390131e-17
"Arl15",1,"DE_by_Domain",TRUE,FALSE,2.24233421050281e-17
"Fam98b",3,"DE_by_Domain",TRUE,FALSE,2.26554096242277e-17
"Fmn2",3,"DE_by_Domain",TRUE,FALSE,2.28823426032069e-17
"Lrfn3",3,"DE_by_Domain",TRUE,FALSE,2.29118702974524e-17
"Zfp938",2,"DE_by_Domain",TRUE,FALSE,2.41868231860676e-17
"Gm9918",7,"DE_by_Domain",TRUE,FALSE,2.58182283542211e-17
"Alas1",3,"DE_by_Domain",TRUE,FALSE,2.62650251750527e-17
"Eif2ak1",3,"DE_by_Domain",TRUE,FALSE,2.77712033732673e-17
"Dtymk",2,"DE_by_Domain",TRUE,FALSE,2.78971983355884e-17
"Gm44210",8,"DE_by_Domain",TRUE,FALSE,2.90160696594853e-17
"Drosha",2,"DE_by_Domain",TRUE,FALSE,2.94449251457164e-17
"Adrm1",2,"DE_by_Domain",TRUE,FALSE,3.11519499678772e-17
"Lrrc75a",3,"DE_by_Domain",TRUE,FALSE,3.12311682510471e-17
"Nkrf",8,"DE_by_Domain",TRUE,FALSE,3.18778492617352e-17
"Cog1",3,"DE_by_Domain",TRUE,FALSE,3.20194363898658e-17
"Nt5c3b",2,"DE_by_Domain",TRUE,FALSE,3.24727855612493e-17
"Kdm3a",6,"DE_by_Domain",TRUE,FALSE,3.29944519849061e-17
"Mcm3ap",3,"DE_by_Domain",TRUE,FALSE,3.38537647873136e-17
"Nbn",2,"DE_by_Domain",TRUE,FALSE,3.44723184967888e-17
"Stau1",2,"DE_by_Domain",TRUE,FALSE,3.66612786432644e-17
"Fbxo6",3,"DE_by_Domain",TRUE,FALSE,3.69215116363853e-17
"Mlec",7,"DE_by_Domain",TRUE,FALSE,3.75750978211903e-17
"Lpcat1",3,"DE_by_Domain",TRUE,FALSE,3.76720955438519e-17
"Rnf114",2,"DE_by_Domain",TRUE,FALSE,4.22418131207752e-17
"Kif21b",2,"DE_by_Domain",TRUE,FALSE,4.57429168075015e-17
"Gm27032",2,"DE_by_Domain",TRUE,FALSE,4.62446891618008e-17
"Hspa13",3,"DE_by_Domain",TRUE,FALSE,4.67186742628926e-17
"Map4k5",4,"DE_by_Domain",TRUE,FALSE,4.69214154612277e-17
"Unc119",3,"DE_by_Domain",TRUE,FALSE,4.82070292946021e-17
"C130071C03Rik",1,"DE_by_Domain",TRUE,FALSE,4.92417607654609e-17
"Crhr1",1,"DE_by_Domain",TRUE,FALSE,4.95710872818691e-17
"Ap5s1",3,"DE_by_Domain",TRUE,FALSE,5.14465974505472e-17
"Ppp2r3d",3,"DE_by_Domain",TRUE,FALSE,5.1921839492912e-17
"2610001J05Rik",3,"DE_by_Domain",TRUE,FALSE,5.28092278401327e-17
"Grid1",3,"DE_by_Domain",TRUE,FALSE,5.31919761605895e-17
"Coq4",3,"DE_by_Domain",TRUE,FALSE,5.35284523685305e-17
"Zfp560",2,"DE_by_Domain",TRUE,FALSE,5.36519498236814e-17
"Ajm1",4,"DE_by_Domain",TRUE,FALSE,5.42151385108139e-17
"Ttc14",2,"DE_by_Domain",TRUE,FALSE,5.48792280435783e-17
"Mapk1ip1",3,"DE_by_Domain",TRUE,FALSE,5.73958431473212e-17
"Xpot",2,"DE_by_Domain",TRUE,FALSE,5.87101431245753e-17
"Arl4c",7,"DE_by_Domain",TRUE,FALSE,5.95706886343779e-17
"4833415N18Rik",4,"DE_by_Domain",TRUE,FALSE,6.09105741838702e-17
"Chd8",3,"DE_by_Domain",TRUE,FALSE,6.18019452507945e-17
"Pip5k1a",4,"DE_by_Domain",TRUE,FALSE,6.39248160478329e-17
"Slc25a28",3,"DE_by_Domain",TRUE,FALSE,6.41255305750274e-17
"Raph1",7,"DE_by_Domain",TRUE,FALSE,6.59622852774515e-17
"Kdm1a",3,"DE_by_Domain",TRUE,FALSE,6.70916199238285e-17
"Mrpl17",2,"DE_by_Domain",TRUE,FALSE,7.02214605022557e-17
"Phyhip",6,"DE_by_Domain",TRUE,FALSE,7.52312827433121e-17
"Cacna1c",4,"DE_by_Domain",TRUE,FALSE,7.61239599227709e-17
"Ankrd35",4,"DE_by_Domain",TRUE,FALSE,7.74097144124194e-17
"Rfk",3,"DE_by_Domain",TRUE,FALSE,7.87803974248078e-17
"Trpv2",3,"DE_by_Domain",TRUE,FALSE,8.01623517987309e-17
"Rmnd5b",2,"DE_by_Domain",TRUE,FALSE,8.23403259518525e-17
"Hnmt",3,"DE_by_Domain",TRUE,FALSE,8.2757830569838e-17
"Tent4a",3,"DE_by_Domain",TRUE,FALSE,8.43444437483512e-17
"Stard8",4,"DE_by_Domain",TRUE,FALSE,8.52278288256376e-17
"Lrp8",2,"DE_by_Domain",TRUE,FALSE,8.57679825567042e-17
"Stk11",2,"DE_by_Domain",TRUE,FALSE,8.83847421034742e-17
"Tmx3",2,"DE_by_Domain",TRUE,FALSE,9.11269062104552e-17
"Tmem59",2,"DE_by_Domain",TRUE,FALSE,9.38932476737134e-17
"Grik2",3,"DE_by_Domain",TRUE,FALSE,9.49130015386847e-17
"Yipf1",3,"DE_by_Domain",TRUE,FALSE,9.52446805856731e-17
"Tlcd1",3,"DE_by_Domain",TRUE,FALSE,9.73875896086637e-17
"Togaram1",3,"DE_by_Domain",TRUE,FALSE,9.748627975862e-17
"Cdkl2",2,"DE_by_Domain",TRUE,FALSE,1.02065974216586e-16
"Foxn3",1,"DE_by_Domain",TRUE,FALSE,1.02722133907332e-16
"Eif5b",3,"DE_by_Domain",TRUE,FALSE,1.0361686715004e-16
"Spryd3",5,"DE_by_Domain",TRUE,FALSE,1.04763888066117e-16
"Bmt2",3,"DE_by_Domain",TRUE,FALSE,1.05327575231697e-16
"Brcc3",3,"DE_by_Domain",TRUE,FALSE,1.08121592865823e-16
"Eml5",2,"DE_by_Domain",TRUE,FALSE,1.1273406585576e-16
"Capn1",7,"DE_by_Domain",TRUE,FALSE,1.13638764352551e-16
"Bcl2a1b",7,"DE_by_Domain",TRUE,FALSE,1.15859006268281e-16
"Atad1",2,"DE_by_Domain",TRUE,FALSE,1.20158981859326e-16
"Gpnmb",7,"DE_by_Domain",TRUE,FALSE,1.23623641234113e-16
"4921524J17Rik",3,"DE_by_Domain",TRUE,FALSE,1.24267429253141e-16
"Pa2g4",3,"DE_by_Domain",TRUE,FALSE,1.26475763032191e-16
"Cpsf7",3,"DE_by_Domain",TRUE,FALSE,1.27263321462611e-16
"Tspan4",4,"DE_by_Domain",TRUE,FALSE,1.29050798203694e-16
"Mkks",2,"DE_by_Domain",TRUE,FALSE,1.30959421415e-16
"Pip4p2",3,"DE_by_Domain",TRUE,FALSE,1.34990297274821e-16
"Sgce",8,"DE_by_Domain",TRUE,FALSE,1.44396481529423e-16
"Fam160a2",2,"DE_by_Domain",TRUE,FALSE,1.49348700970593e-16
"Pdcd1",7,"DE_by_Domain",TRUE,FALSE,1.50628028254704e-16
"Grp",8,"DE_by_Domain",TRUE,FALSE,1.54677577782419e-16
"Ell2",5,"DE_by_Domain",TRUE,FALSE,1.60223282576605e-16
"Cdh10",3,"DE_by_Domain",TRUE,FALSE,1.685495659372e-16
"Fam160a2",4,"DE_by_Domain",TRUE,FALSE,1.71866891762779e-16
"Ifngr2",8,"DE_by_Domain",TRUE,FALSE,1.73172638764774e-16
"Gm47283",6,"DE_by_Domain",TRUE,FALSE,1.96327435964529e-16
"Cxcl12",2,"DE_by_Domain",TRUE,FALSE,1.97175250058057e-16
"Gtf3a",3,"DE_by_Domain",TRUE,FALSE,1.97855194895492e-16
"Tmem192",2,"DE_by_Domain",TRUE,FALSE,2.00672088697207e-16
"C130071C03Rik",2,"DE_by_Domain",TRUE,FALSE,2.04658226142633e-16
"Map3k6",2,"DE_by_Domain",TRUE,FALSE,2.05222845136225e-16
"Mrpl33",2,"DE_by_Domain",TRUE,FALSE,2.05230312650103e-16
"Sema3a",7,"DE_by_Domain",TRUE,FALSE,2.06501599686236e-16
"Ttc14",3,"DE_by_Domain",TRUE,FALSE,2.127291470801e-16
"Med31",3,"DE_by_Domain",TRUE,FALSE,2.14364455891867e-16
"Klf6",3,"DE_by_Domain",TRUE,FALSE,2.14440787213037e-16
"Ubac2",2,"DE_by_Domain",TRUE,FALSE,2.15334202750113e-16
"Pou3f2",3,"DE_by_Domain",TRUE,FALSE,2.16799592224154e-16
"Mroh1",7,"DE_by_Domain",TRUE,FALSE,2.19756944575219e-16
"Sart1",3,"DE_by_Domain",TRUE,FALSE,2.29773235596317e-16
"Plvap",3,"DE_by_Domain",TRUE,FALSE,2.3531357974288e-16
"Bhlhe41",3,"DE_by_Domain",TRUE,FALSE,2.37426360149731e-16
"Fam91a1",3,"DE_by_Domain",TRUE,FALSE,2.3778867926062e-16
"Snrpf",2,"DE_by_Domain",TRUE,FALSE,2.43154273995296e-16
"Ncbp2",2,"DE_by_Domain",TRUE,FALSE,2.52991674923355e-16
"Mrpl35",2,"DE_by_Domain",TRUE,FALSE,2.650780868991e-16
"Tspoap1",2,"DE_by_Domain",TRUE,FALSE,2.6552954700949e-16
"Sbds",2,"DE_by_Domain",TRUE,FALSE,2.74400428082135e-16
"Fam149b",2,"DE_by_Domain",TRUE,FALSE,2.75639840811191e-16
"Ffar3",8,"DE_by_Domain",TRUE,FALSE,2.76108197834891e-16
"Klhl29",2,"DE_by_Domain",TRUE,FALSE,2.88262047532321e-16
"Tle1",4,"DE_by_Domain",TRUE,FALSE,2.90586699860742e-16
"Rbfox1",3,"DE_by_Domain",TRUE,FALSE,3.01893918701437e-16
"Klhl12",2,"DE_by_Domain",TRUE,FALSE,3.10890384567923e-16
"Izumo4",3,"DE_by_Domain",TRUE,FALSE,3.17365777806084e-16
"Nsd1",3,"DE_by_Domain",TRUE,FALSE,3.1781151396934e-16
"Golga2",2,"DE_by_Domain",TRUE,FALSE,3.21200904114199e-16
"Rnf24",2,"DE_by_Domain",TRUE,FALSE,3.26724114356398e-16
"Srprb",3,"DE_by_Domain",TRUE,FALSE,3.42389449696943e-16
"C130074G19Rik",4,"DE_by_Domain",TRUE,FALSE,3.48565096492843e-16
"Itga7",7,"DE_by_Domain",TRUE,FALSE,3.49229118509644e-16
"Rnf103",8,"DE_by_Domain",TRUE,FALSE,3.54665581188675e-16
"Tlk2",3,"DE_by_Domain",TRUE,FALSE,3.65068641957657e-16
"Arhgap15",5,"DE_by_Domain",TRUE,FALSE,3.81522932949669e-16
"Esrra",2,"DE_by_Domain",TRUE,FALSE,3.94787019055121e-16
"Aimp2",3,"DE_by_Domain",TRUE,FALSE,3.989644323705e-16
"Gtf3c3",3,"DE_by_Domain",TRUE,FALSE,4.01257377026798e-16
"Inha",6,"DE_by_Domain",TRUE,FALSE,4.02263678573684e-16
"Limk1",4,"DE_by_Domain",TRUE,FALSE,4.39951289237759e-16
"Prpsap1",3,"DE_by_Domain",TRUE,FALSE,4.46524686138999e-16
"U2af1l4",2,"DE_by_Domain",TRUE,FALSE,4.59079718835942e-16
"Map3k4",3,"DE_by_Domain",TRUE,FALSE,4.61588847961776e-16
"Lta4h",3,"DE_by_Domain",TRUE,FALSE,4.63131035459428e-16
"Atp6v0a2",3,"DE_by_Domain",TRUE,FALSE,4.65002151678503e-16
"Spns1",2,"DE_by_Domain",TRUE,FALSE,4.66191248690991e-16
"Washc2",3,"DE_by_Domain",TRUE,FALSE,4.71704459550357e-16
"Mpdz",2,"DE_by_Domain",TRUE,FALSE,4.83915766269288e-16
"Mvb12a",2,"DE_by_Domain",TRUE,FALSE,4.88491375174416e-16
"Vps16",3,"DE_by_Domain",TRUE,FALSE,4.95403233001565e-16
"Abhd13",2,"DE_by_Domain",TRUE,FALSE,5.07987883095392e-16
"Fam133b",2,"DE_by_Domain",TRUE,FALSE,5.30691678303153e-16
"Nxph1",2,"DE_by_Domain",TRUE,FALSE,5.46595341707662e-16
"Snrpa1",3,"DE_by_Domain",TRUE,FALSE,5.486177448567e-16
"Sh2b1",7,"DE_by_Domain",TRUE,FALSE,5.58038035606576e-16
"Shh",4,"DE_by_Domain",TRUE,FALSE,5.6141904261311e-16
"Fam78b",3,"DE_by_Domain",TRUE,FALSE,5.66104525960288e-16
"Dmap1",3,"DE_by_Domain",TRUE,FALSE,6.15954664683165e-16
"Rexo1",3,"DE_by_Domain",TRUE,FALSE,6.18728252497704e-16
"Zfp521",4,"DE_by_Domain",TRUE,FALSE,6.18860835774739e-16
"Nprl2",2,"DE_by_Domain",TRUE,FALSE,6.56755392476621e-16
"Rnf34",2,"DE_by_Domain",TRUE,FALSE,7.05765233352437e-16
"Med31",2,"DE_by_Domain",TRUE,FALSE,7.1357931001629e-16
"Fhl1",3,"DE_by_Domain",TRUE,FALSE,7.18812637470883e-16
"Gm9866",7,"DE_by_Domain",TRUE,FALSE,7.47834208854419e-16
"Kpna6",2,"DE_by_Domain",TRUE,FALSE,7.5554384575152e-16
"Mcemp1",8,"DE_by_Domain",TRUE,FALSE,8.26417940775432e-16
"Htatsf1",2,"DE_by_Domain",TRUE,FALSE,8.63178711061633e-16
"Abcb9",2,"DE_by_Domain",TRUE,FALSE,8.84196944990598e-16
"Thoc3",3,"DE_by_Domain",TRUE,FALSE,8.94158835939763e-16
"Lgi2",4,"DE_by_Domain",TRUE,FALSE,9.23688512535643e-16
"Ubtf",1,"DE_by_Domain",TRUE,FALSE,9.25741065579411e-16
"Far1",2,"DE_by_Domain",TRUE,FALSE,9.43986869620334e-16
"Magoh",2,"DE_by_Domain",TRUE,FALSE,9.98864083823898e-16
"Usp12",4,"DE_by_Domain",TRUE,FALSE,1.01135985272944e-15
"Sgsm2",2,"DE_by_Domain",TRUE,FALSE,1.03111833795244e-15
"Mfhas1",2,"DE_by_Domain",TRUE,FALSE,1.07050465227418e-15
"Larp1",2,"DE_by_Domain",TRUE,FALSE,1.07509285202417e-15
"Washc1",3,"DE_by_Domain",TRUE,FALSE,1.07570159213255e-15
"Phf20",2,"DE_by_Domain",TRUE,FALSE,1.13538476179226e-15
"Manbal",2,"DE_by_Domain",TRUE,FALSE,1.13568218605781e-15
"Adcyap1",4,"DE_by_Domain",TRUE,FALSE,1.18214426996572e-15
"Slc37a3",2,"DE_by_Domain",TRUE,FALSE,1.18774147561189e-15
"Nsmaf",3,"DE_by_Domain",TRUE,FALSE,1.2152425579991e-15
"Slc38a2",7,"DE_by_Domain",TRUE,FALSE,1.21568032435889e-15
"Inip",2,"DE_by_Domain",TRUE,FALSE,1.26442010148306e-15
"Zfp207",3,"DE_by_Domain",TRUE,FALSE,1.26804757466411e-15
"Ddi2",3,"DE_by_Domain",TRUE,FALSE,1.28340579214937e-15
"Barhl1",4,"DE_by_Domain",TRUE,FALSE,1.31668258051987e-15
"Mtss2",2,"DE_by_Domain",TRUE,FALSE,1.31711028715468e-15
"Btg1",3,"DE_by_Domain",TRUE,FALSE,1.41889353810977e-15
"Czib",3,"DE_by_Domain",TRUE,FALSE,1.4195874556307e-15
"Ciz1",3,"DE_by_Domain",TRUE,FALSE,1.46941803104692e-15
"Ggps1",2,"DE_by_Domain",TRUE,FALSE,1.47938807210687e-15
"Klhl12",3,"DE_by_Domain",TRUE,FALSE,1.49530149284207e-15
"Smarce1",3,"DE_by_Domain",TRUE,FALSE,1.5079025738017e-15
"Spr",2,"DE_by_Domain",TRUE,FALSE,1.52204327273055e-15
"Epas1",3,"DE_by_Domain",TRUE,FALSE,1.5671764137033e-15
"Dhrs1",7,"DE_by_Domain",TRUE,FALSE,1.6631717426099e-15
"Vcpip1",2,"DE_by_Domain",TRUE,FALSE,1.71129425668128e-15
"Wdr33",3,"DE_by_Domain",TRUE,FALSE,1.72087777628014e-15
"1700021F07Rik",6,"DE_by_Domain",TRUE,FALSE,1.76090648573445e-15
"Sart3",3,"DE_by_Domain",TRUE,FALSE,1.88811411107877e-15
"Dnttip1",3,"DE_by_Domain",TRUE,FALSE,1.96566385444223e-15
"Slc39a3",3,"DE_by_Domain",TRUE,FALSE,2.01737732374053e-15
"Sf3a3",3,"DE_by_Domain",TRUE,FALSE,2.03114240843065e-15
"Oscp1",3,"DE_by_Domain",TRUE,FALSE,2.06598980441804e-15
"4921524J17Rik",7,"DE_by_Domain",TRUE,FALSE,2.07291945890673e-15
"Phlpp2",2,"DE_by_Domain",TRUE,FALSE,2.1327556744178e-15
"Zfp414",3,"DE_by_Domain",TRUE,FALSE,2.15941951451403e-15
"Sephs2",3,"DE_by_Domain",TRUE,FALSE,2.164642975314e-15
"Slc37a3",3,"DE_by_Domain",TRUE,FALSE,2.24427666405819e-15
"Clasp1",2,"DE_by_Domain",TRUE,FALSE,2.25549919576277e-15
"Ccdc59",3,"DE_by_Domain",TRUE,FALSE,2.26350909722241e-15
"Cpsf2",2,"DE_by_Domain",TRUE,FALSE,2.2802571606885e-15
"Gng5",8,"DE_by_Domain",TRUE,FALSE,2.28444884058218e-15
"Enoph1",2,"DE_by_Domain",TRUE,FALSE,2.56922022137705e-15
"Eml5",3,"DE_by_Domain",TRUE,FALSE,2.60453467908782e-15
"Ciz1",2,"DE_by_Domain",TRUE,FALSE,2.61099764483309e-15
"Izumo4",7,"DE_by_Domain",TRUE,FALSE,2.6139048338422e-15
"Irx3",4,"DE_by_Domain",TRUE,FALSE,2.67913315575345e-15
"AW549877",3,"DE_by_Domain",TRUE,FALSE,2.68671913375532e-15
"Mrpl3",2,"DE_by_Domain",TRUE,FALSE,2.71393059066267e-15
"Golga2",3,"DE_by_Domain",TRUE,FALSE,2.71752923483396e-15
"Lrrc8c",2,"DE_by_Domain",TRUE,FALSE,2.74810218429131e-15
