"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"Gm20337",NA,"LRT_results",FALSE,TRUE,3.96547646510945e-09
"Ndufaf3",6,"DE_by_Domain",TRUE,FALSE,3.96851216622809e-09
"Rnf26",2,"DE_by_Domain",TRUE,FALSE,3.96968239477939e-09
"Mapk8",4,"DE_by_Domain",TRUE,FALSE,3.97718703320786e-09
"Txndc11",2,"DE_by_Domain",TRUE,FALSE,4.07114575471485e-09
"Iigp1",NA,"LRT_results",FALSE,TRUE,4.08505204720391e-09
"Cxxc4",4,"DE_by_Domain",TRUE,FALSE,4.11105508032963e-09
"Ice1",2,"DE_by_Domain",TRUE,FALSE,4.13497117818717e-09
"Abcd1",NA,"LRT_results",FALSE,TRUE,4.14406498937835e-09
"Pdcd6ip",3,"DE_by_Domain",TRUE,FALSE,4.1554674723182e-09
"Cbx1",3,"DE_by_Domain",TRUE,FALSE,4.16107942619798e-09
"Cep162",NA,"LRT_results",FALSE,TRUE,4.16498363170967e-09
"Cstf2t",1,"DE_by_Domain",TRUE,FALSE,4.16842200626109e-09
"Fam178b",NA,"LRT_results",FALSE,TRUE,4.20442946380929e-09
"Gm26592",4,"DE_by_Domain",TRUE,FALSE,4.26245909957933e-09
"Sat1",3,"DE_by_Domain",TRUE,FALSE,4.26739274621675e-09
"Tm2d3",4,"DE_by_Domain",TRUE,FALSE,4.27269555185106e-09
"Stpg1",NA,"LRT_results",FALSE,TRUE,4.29535831095088e-09
"Fbxo46",NA,"LRT_results",FALSE,TRUE,4.33808750067395e-09
"Cecr2",NA,"LRT_results",FALSE,TRUE,4.36581409065494e-09
"Tspoap1",1,"DE_by_Domain",TRUE,FALSE,4.37114469984151e-09
"Itgal",NA,"LRT_results",FALSE,TRUE,4.38136237445474e-09
"Psmb8",NA,"LRT_results",FALSE,TRUE,4.43460632701994e-09
"Ech1",3,"DE_by_Domain",TRUE,FALSE,4.45383455870963e-09
"Ncoa1",1,"DE_by_Domain",TRUE,FALSE,4.48962292390562e-09
"H2-T22",5,"DE_by_Domain",TRUE,FALSE,4.64417715523409e-09
"Grp",6,"DE_by_Domain",TRUE,FALSE,4.64549147302529e-09
"Btg1",4,"DE_by_Domain",TRUE,FALSE,4.67216203220654e-09
"Lhfpl2",NA,"LRT_results",FALSE,TRUE,4.71074168698934e-09
"Snap47",1,"DE_by_Domain",TRUE,FALSE,4.78534408238974e-09
"Srrm4",3,"DE_by_Domain",TRUE,FALSE,4.82365160724139e-09
"Tnip1",3,"DE_by_Domain",TRUE,FALSE,4.86307961112102e-09
"Tecpr2",1,"DE_by_Domain",TRUE,FALSE,4.87071381130372e-09
"Nrm",NA,"LRT_results",FALSE,TRUE,4.87698603783419e-09
"0610005C13Rik",NA,"LRT_results",FALSE,TRUE,4.88403741840559e-09
"Mroh1",6,"DE_by_Domain",TRUE,FALSE,4.96090813421272e-09
"Dnal1",1,"DE_by_Domain",TRUE,FALSE,4.96623487043404e-09
"Gm26672",NA,"LRT_results",FALSE,TRUE,5.0133023642525e-09
"Plpp2",1,"DE_by_Domain",TRUE,FALSE,5.06053310054668e-09
"Itsn1",2,"DE_by_Domain",TRUE,FALSE,5.07344890524222e-09
"Hmgcl",3,"DE_by_Domain",TRUE,FALSE,5.2338910547067e-09
"Boc",1,"DE_by_Domain",TRUE,FALSE,5.25625990356972e-09
"Mb",NA,"LRT_results",FALSE,TRUE,5.25731884134369e-09
"Gm49291",NA,"LRT_results",FALSE,TRUE,5.25769990360598e-09
"Dvl3",3,"DE_by_Domain",TRUE,FALSE,5.29937612798097e-09
"Ccnt1",3,"DE_by_Domain",TRUE,FALSE,5.33908494232993e-09
"Luc7l",2,"DE_by_Domain",TRUE,FALSE,5.35652103197161e-09
"Cdc23",3,"DE_by_Domain",TRUE,FALSE,5.39592227601138e-09
"Ptprr",6,"DE_by_Domain",TRUE,FALSE,5.40462617160381e-09
"Haus5",NA,"LRT_results",FALSE,TRUE,5.44918604495963e-09
"Gm11613",NA,"LRT_results",FALSE,TRUE,5.44943295663307e-09
"Parg",3,"DE_by_Domain",TRUE,FALSE,5.51210873651532e-09
"Stbd1",NA,"LRT_results",FALSE,TRUE,5.55413183719051e-09
"Kcnk7",NA,"LRT_results",FALSE,TRUE,5.57405510111336e-09
"Tnfaip8",NA,"LRT_results",FALSE,TRUE,5.57626887923492e-09
"Wdr91",NA,"LRT_results",FALSE,TRUE,5.66411289714281e-09
"Tet3",4,"DE_by_Domain",TRUE,FALSE,5.69117190160148e-09
"Ada",NA,"LRT_results",FALSE,TRUE,5.70904354198782e-09
"Coprs",6,"DE_by_Domain",TRUE,FALSE,5.7455631239368e-09
"Mrps2",2,"DE_by_Domain",TRUE,FALSE,5.75531674398591e-09
"Cnep1r1",3,"DE_by_Domain",TRUE,FALSE,5.75731907283247e-09
"Gm35618",NA,"LRT_results",FALSE,TRUE,5.80758253699325e-09
"Maged2",8,"DE_by_Domain",TRUE,FALSE,5.89031819003919e-09
"Pdss2",2,"DE_by_Domain",TRUE,FALSE,5.92769336642251e-09
"Tcp11l1",NA,"LRT_results",FALSE,TRUE,5.9340840253941e-09
"C1qc",3,"DE_by_Domain",TRUE,FALSE,5.94369653749334e-09
"Isca1",5,"DE_by_Domain",TRUE,FALSE,5.97517772808586e-09
"Mppe1",3,"DE_by_Domain",TRUE,FALSE,6.00693774376491e-09
"Dnah10",NA,"LRT_results",FALSE,TRUE,6.03483371028447e-09
"Vrk3",3,"DE_by_Domain",TRUE,FALSE,6.18449082232805e-09
"Zdhhc18",4,"DE_by_Domain",TRUE,FALSE,6.19922120519239e-09
"Trpv2",2,"DE_by_Domain",TRUE,FALSE,6.20593222425415e-09
"Fpgs",NA,"LRT_results",FALSE,TRUE,6.22408211949977e-09
"Srrd",3,"DE_by_Domain",TRUE,FALSE,6.29364692429789e-09
"Agpat2",NA,"LRT_results",FALSE,TRUE,6.29437571253692e-09
"Ttn",7,"DE_by_Domain",TRUE,FALSE,6.31842030019807e-09
"Slc37a4",5,"DE_by_Domain",TRUE,FALSE,6.41485202525436e-09
"Sec24d",NA,"LRT_results",FALSE,TRUE,6.49785031784745e-09
"Vmn2r27",8,"DE_by_Domain",TRUE,FALSE,6.65256518364186e-09
"Sec63",3,"DE_by_Domain",TRUE,FALSE,6.66156388622286e-09
"Fam91a1",2,"DE_by_Domain",TRUE,FALSE,6.76928300258639e-09
"Mpzl2",NA,"LRT_results",FALSE,TRUE,6.7967909183623e-09
"Farsa",3,"DE_by_Domain",TRUE,FALSE,6.85733037353994e-09
"Pon3",NA,"LRT_results",FALSE,TRUE,6.90413166320435e-09
"Antxr1",NA,"LRT_results",FALSE,TRUE,6.98150554399339e-09
"Echdc2",NA,"LRT_results",FALSE,TRUE,7.00693408164478e-09
"Magi1",1,"DE_by_Domain",TRUE,FALSE,7.00960209388422e-09
"Sfpq",4,"DE_by_Domain",TRUE,FALSE,7.06618469012746e-09
"Arhgef40",7,"DE_by_Domain",TRUE,FALSE,7.09458970580004e-09
"Btbd7",NA,"LRT_results",FALSE,TRUE,7.13031903410074e-09
"Cygb",8,"DE_by_Domain",TRUE,FALSE,7.29162329554554e-09
"Wdr5",3,"DE_by_Domain",TRUE,FALSE,7.30325650657386e-09
"2810459M11Rik",NA,"LRT_results",FALSE,TRUE,7.31989015803404e-09
"Gm17210",4,"DE_by_Domain",TRUE,FALSE,7.32872463113331e-09
"Por",6,"DE_by_Domain",TRUE,FALSE,7.37161354839297e-09
"Nup35",3,"DE_by_Domain",TRUE,FALSE,7.37535961114333e-09
"Cul9",2,"DE_by_Domain",TRUE,FALSE,7.38531591838876e-09
"Rgs11",5,"DE_by_Domain",TRUE,FALSE,7.39728488823674e-09
"Dnaaf3",NA,"LRT_results",FALSE,TRUE,7.41138097828608e-09
"4921507P07Rik",NA,"LRT_results",FALSE,TRUE,7.44081602997831e-09
"Mall",NA,"LRT_results",FALSE,TRUE,7.54483379400499e-09
"Egfl6",4,"DE_by_Domain",TRUE,FALSE,7.75878650149192e-09
"Zfp653",2,"DE_by_Domain",TRUE,FALSE,7.78963095952882e-09
"Asb1",3,"DE_by_Domain",TRUE,FALSE,7.85112398702554e-09
"Grhl3",NA,"LRT_results",FALSE,TRUE,7.89610881464826e-09
"Gnl3",3,"DE_by_Domain",TRUE,FALSE,7.90022443072962e-09
"4930488L21Rik",NA,"LRT_results",FALSE,TRUE,7.93706307950505e-09
"Hypk",7,"DE_by_Domain",TRUE,FALSE,8.0399973990231e-09
"Vstm5",7,"DE_by_Domain",TRUE,FALSE,8.06801757964343e-09
"Prkg2",3,"DE_by_Domain",TRUE,FALSE,8.1150965596907e-09
"Aspdh",NA,"LRT_results",FALSE,TRUE,8.12229746901322e-09
"Clpx",3,"DE_by_Domain",TRUE,FALSE,8.14608908783958e-09
"Gas2l1",2,"DE_by_Domain",TRUE,FALSE,8.16818410471384e-09
"Vmn2r57",NA,"LRT_results",FALSE,TRUE,8.17434261550049e-09
"Gm36266",NA,"LRT_results",FALSE,TRUE,8.17714413797233e-09
"Prkab1",3,"DE_by_Domain",TRUE,FALSE,8.29782284861481e-09
"Gk",2,"DE_by_Domain",TRUE,FALSE,8.30520287750321e-09
"Zc3hc1",2,"DE_by_Domain",TRUE,FALSE,8.32673565560339e-09
"Slc29a2",3,"DE_by_Domain",TRUE,FALSE,8.37017884080953e-09
"Emc9",4,"DE_by_Domain",TRUE,FALSE,8.52972094384713e-09
"2610001J05Rik",2,"DE_by_Domain",TRUE,FALSE,8.97760156358414e-09
"Drc3",NA,"LRT_results",FALSE,TRUE,9.09061567778857e-09
"Edem2",NA,"LRT_results",FALSE,TRUE,9.22066350651843e-09
"Bud13",NA,"LRT_results",FALSE,TRUE,9.34730054615455e-09
"6720489N17Rik",NA,"LRT_results",FALSE,TRUE,9.36637251730382e-09
"Zfp729b",NA,"LRT_results",FALSE,TRUE,9.37618571471999e-09
"Atxn7l1",3,"DE_by_Domain",TRUE,FALSE,9.41174761663573e-09
"Spink10",NA,"LRT_results",FALSE,TRUE,9.49762318491403e-09
"AC156546.1",3,"DE_by_Domain",TRUE,FALSE,9.6687604308353e-09
"Phf21b",2,"DE_by_Domain",TRUE,FALSE,9.71687854178882e-09
"Wapl",7,"DE_by_Domain",TRUE,FALSE,9.77965965814815e-09
"Cpm",1,"DE_by_Domain",TRUE,FALSE,9.7946453281154e-09
"Mme",3,"DE_by_Domain",TRUE,FALSE,9.81283744822204e-09
"Adssl1",2,"DE_by_Domain",TRUE,FALSE,9.83222840634376e-09
"Exog",5,"DE_by_Domain",TRUE,FALSE,9.93287266479387e-09
"Arfrp1",2,"DE_by_Domain",TRUE,FALSE,1.01598273889539e-08
"Ufl1",3,"DE_by_Domain",TRUE,FALSE,1.02223097523279e-08
"Fbxl5",2,"DE_by_Domain",TRUE,FALSE,1.04337133097248e-08
"Plpp2",4,"DE_by_Domain",TRUE,FALSE,1.04446181849082e-08
"Mme",6,"DE_by_Domain",TRUE,FALSE,1.04664236595066e-08
"Kcnj14",NA,"LRT_results",FALSE,TRUE,1.04849327415839e-08
"Trmt12",3,"DE_by_Domain",TRUE,FALSE,1.05079251521683e-08
"Als2cl",NA,"LRT_results",FALSE,TRUE,1.05271257641605e-08
"Tmem191c",5,"DE_by_Domain",TRUE,FALSE,1.06146842388069e-08
"Gldn",NA,"LRT_results",FALSE,TRUE,1.07794228079771e-08
"Il13ra1",NA,"LRT_results",FALSE,TRUE,1.079600828462e-08
"Mapk4",4,"DE_by_Domain",TRUE,FALSE,1.09369397063237e-08
"Numa1",3,"DE_by_Domain",TRUE,FALSE,1.09634248445269e-08
"Ifit2",NA,"LRT_results",FALSE,TRUE,1.10000906173158e-08
"Plekhg4",NA,"LRT_results",FALSE,TRUE,1.11140598354963e-08
"Phtf1os",NA,"LRT_results",FALSE,TRUE,1.11234804497964e-08
"Dop1a",3,"DE_by_Domain",TRUE,FALSE,1.11272140496976e-08
"Snhg17",NA,"LRT_results",FALSE,TRUE,1.11803510546512e-08
"Nudt13",NA,"LRT_results",FALSE,TRUE,1.14054002574451e-08
"Nmt1",5,"DE_by_Domain",TRUE,FALSE,1.14263760040568e-08
"Snx20",NA,"LRT_results",FALSE,TRUE,1.14735440473801e-08
"Zmynd8",1,"DE_by_Domain",TRUE,FALSE,1.15002566438231e-08
"Nek6",2,"DE_by_Domain",TRUE,FALSE,1.15161747166015e-08
"Slc37a4",2,"DE_by_Domain",TRUE,FALSE,1.16026948195253e-08
"Eif2b3",3,"DE_by_Domain",TRUE,FALSE,1.16772472825282e-08
"Tor1aip2",7,"DE_by_Domain",TRUE,FALSE,1.17065376301383e-08
"Nr0b2",3,"DE_by_Domain",TRUE,FALSE,1.17702146502314e-08
"Olfr558",NA,"LRT_results",FALSE,TRUE,1.19005105308005e-08
"Jun",4,"DE_by_Domain",TRUE,FALSE,1.1901154256779e-08
"Aldh1b1",6,"DE_by_Domain",TRUE,FALSE,1.20201883483486e-08
"Mrpl1",2,"DE_by_Domain",TRUE,FALSE,1.20662764569071e-08
"Gm44777",NA,"LRT_results",FALSE,TRUE,1.20760526792629e-08
"Nedd1",NA,"LRT_results",FALSE,TRUE,1.2181493324424e-08
"2600014E21Rik",2,"DE_by_Domain",TRUE,FALSE,1.23189203553605e-08
"Emsy",2,"DE_by_Domain",TRUE,FALSE,1.23899986269229e-08
"Sowahb",8,"DE_by_Domain",TRUE,FALSE,1.24472284377202e-08
"D730003I15Rik",NA,"LRT_results",FALSE,TRUE,1.24915234701339e-08
"Capn5",2,"DE_by_Domain",TRUE,FALSE,1.25884251771078e-08
"Srp72",2,"DE_by_Domain",TRUE,FALSE,1.26120901666692e-08
"Dynlt1a",3,"DE_by_Domain",TRUE,FALSE,1.26997914747301e-08
"Kcnj12",3,"DE_by_Domain",TRUE,FALSE,1.28368128195308e-08
"Med14",1,"DE_by_Domain",TRUE,FALSE,1.28782433271287e-08
"Pofut2",3,"DE_by_Domain",TRUE,FALSE,1.3056675694499e-08
"Irf2bp1",2,"DE_by_Domain",TRUE,FALSE,1.30591533478295e-08
"Foxc1",NA,"LRT_results",FALSE,TRUE,1.30991285713178e-08
"Gpatch11",3,"DE_by_Domain",TRUE,FALSE,1.3243543853863e-08
"Gdpd1",2,"DE_by_Domain",TRUE,FALSE,1.33410221435538e-08
"Rmnd5b",1,"DE_by_Domain",TRUE,FALSE,1.33906998751293e-08
"Nfkb2",3,"DE_by_Domain",TRUE,FALSE,1.35629371557549e-08
"Slc30a7",NA,"LRT_results",FALSE,TRUE,1.36154290457668e-08
"Paxip1",2,"DE_by_Domain",TRUE,FALSE,1.36484900519559e-08
"Ttc27",2,"DE_by_Domain",TRUE,FALSE,1.36686279694477e-08
"Dnajb4",2,"DE_by_Domain",TRUE,FALSE,1.37131256762966e-08
"Gm12522",NA,"LRT_results",FALSE,TRUE,1.37929729452634e-08
"Prmt1",2,"DE_by_Domain",TRUE,FALSE,1.38247920770377e-08
"Tdrd12",NA,"LRT_results",FALSE,TRUE,1.38742171912311e-08
"Ado",7,"DE_by_Domain",TRUE,FALSE,1.40194331739494e-08
"Psd2",3,"DE_by_Domain",TRUE,FALSE,1.41975421810996e-08
"Otud7a",3,"DE_by_Domain",TRUE,FALSE,1.42208550129555e-08
"Rbfox1",1,"DE_by_Domain",TRUE,FALSE,1.43188850752062e-08
"Gm36251",NA,"LRT_results",FALSE,TRUE,1.44494156773002e-08
"Sertad2",4,"DE_by_Domain",TRUE,FALSE,1.45724329855827e-08
"Gm48283",NA,"LRT_results",FALSE,TRUE,1.46862404704442e-08
"Ptdss1",2,"DE_by_Domain",TRUE,FALSE,1.48163730974543e-08
"Gpc6",NA,"LRT_results",FALSE,TRUE,1.4951428441411e-08
"Klhl11",NA,"LRT_results",FALSE,TRUE,1.49751713194336e-08
"H2-DMb1",NA,"LRT_results",FALSE,TRUE,1.49797659099098e-08
"Ddx39",2,"DE_by_Domain",TRUE,FALSE,1.49902521851246e-08
"Fbxo10",6,"DE_by_Domain",TRUE,FALSE,1.50276951546275e-08
"St18",1,"DE_by_Domain",TRUE,FALSE,1.50635423923227e-08
"Sox21",NA,"LRT_results",FALSE,TRUE,1.5155310776986e-08
"4930426D05Rik",NA,"LRT_results",FALSE,TRUE,1.52207457159466e-08
"Ing4",3,"DE_by_Domain",TRUE,FALSE,1.53283281462438e-08
"Col4a3bp",2,"DE_by_Domain",TRUE,FALSE,1.53453012201155e-08
"Catsperd",NA,"LRT_results",FALSE,TRUE,1.5371455438844e-08
"Plxna4os1",NA,"LRT_results",FALSE,TRUE,1.55264910198899e-08
"Pik3r3",5,"DE_by_Domain",TRUE,FALSE,1.57287137453606e-08
"Btbd9",3,"DE_by_Domain",TRUE,FALSE,1.59769862976042e-08
"Cyren",NA,"LRT_results",FALSE,TRUE,1.6021852913864e-08
"Spx",NA,"LRT_results",FALSE,TRUE,1.60391501516548e-08
"Fam78b",4,"DE_by_Domain",TRUE,FALSE,1.61143387993566e-08
"Zfp688",2,"DE_by_Domain",TRUE,FALSE,1.61419987600285e-08
"Enox1",3,"DE_by_Domain",TRUE,FALSE,1.61697313085522e-08
"Ubac1",2,"DE_by_Domain",TRUE,FALSE,1.6169934103269e-08
"D11Wsu47e",NA,"LRT_results",FALSE,TRUE,1.62313675836844e-08
"Colec11",NA,"LRT_results",FALSE,TRUE,1.62645304561086e-08
"A730098A19Rik",NA,"LRT_results",FALSE,TRUE,1.67556916809074e-08
"Ttc14",7,"DE_by_Domain",TRUE,FALSE,1.70366528731225e-08
"Rev1",3,"DE_by_Domain",TRUE,FALSE,1.70690072484447e-08
"Smarcc1",2,"DE_by_Domain",TRUE,FALSE,1.71074747211597e-08
"Snx19",2,"DE_by_Domain",TRUE,FALSE,1.71263292320615e-08
"Apmap",2,"DE_by_Domain",TRUE,FALSE,1.72618435020499e-08
"Ints11",3,"DE_by_Domain",TRUE,FALSE,1.72741807614344e-08
"Rnf225",NA,"LRT_results",FALSE,TRUE,1.72954703535102e-08
"Gadd45b",3,"DE_by_Domain",TRUE,FALSE,1.73567206165004e-08
"Gad1os",NA,"LRT_results",FALSE,TRUE,1.73758017842339e-08
"Dok4",8,"DE_by_Domain",TRUE,FALSE,1.73862220199253e-08
"Dio2",3,"DE_by_Domain",TRUE,FALSE,1.73887037149398e-08
"Mecr",2,"DE_by_Domain",TRUE,FALSE,1.74462987346981e-08
"Lrfn4",2,"DE_by_Domain",TRUE,FALSE,1.74759292191925e-08
"Snrpf",6,"DE_by_Domain",TRUE,FALSE,1.76669033298091e-08
"Mfn1",7,"DE_by_Domain",TRUE,FALSE,1.76787932979383e-08
"Gm38186",NA,"LRT_results",FALSE,TRUE,1.81244704877127e-08
"Runx1t1",3,"DE_by_Domain",TRUE,FALSE,1.83107361801297e-08
"Gpank1",3,"DE_by_Domain",TRUE,FALSE,1.86300711530682e-08
"Reps1",2,"DE_by_Domain",TRUE,FALSE,1.87663524852828e-08
"Cfap46",NA,"LRT_results",FALSE,TRUE,1.90275630351031e-08
"Lrrc29",NA,"LRT_results",FALSE,TRUE,1.9146298035511e-08
"Crh",8,"DE_by_Domain",TRUE,FALSE,1.91937105728851e-08
"Thap2",NA,"LRT_results",FALSE,TRUE,1.95126838509053e-08
"Krcc1",NA,"LRT_results",FALSE,TRUE,1.97539991195446e-08
"Shld2",NA,"LRT_results",FALSE,TRUE,2.00463186056405e-08
"Lypd6",3,"DE_by_Domain",TRUE,FALSE,2.00725776473168e-08
"Raph1",1,"DE_by_Domain",TRUE,FALSE,2.01728231756816e-08
"Tubgcp2",3,"DE_by_Domain",TRUE,FALSE,2.02782646465005e-08
"Osbpl3",5,"DE_by_Domain",TRUE,FALSE,2.03355581216349e-08
"Helb",NA,"LRT_results",FALSE,TRUE,2.04306597850193e-08
"Jrkl",NA,"LRT_results",FALSE,TRUE,2.04528237473139e-08
"Thsd1",NA,"LRT_results",FALSE,TRUE,2.05135925359618e-08
"4930500L23Rik",4,"DE_by_Domain",TRUE,FALSE,2.07581196730003e-08
"Ssu72",5,"DE_by_Domain",TRUE,FALSE,2.09580717564804e-08
"Mmp28",NA,"LRT_results",FALSE,TRUE,2.1043665235956e-08
"Polrmt",3,"DE_by_Domain",TRUE,FALSE,2.10730983892143e-08
"Colgalt1",2,"DE_by_Domain",TRUE,FALSE,2.1101608944384e-08
"Srp9",5,"DE_by_Domain",TRUE,FALSE,2.11111756197443e-08
"Klhdc7a",NA,"LRT_results",FALSE,TRUE,2.13536076616022e-08
"Ccdc126",3,"DE_by_Domain",TRUE,FALSE,2.1450171826063e-08
"Zfp260",3,"DE_by_Domain",TRUE,FALSE,2.15273229667821e-08
"Gm13470",NA,"LRT_results",FALSE,TRUE,2.17064882992267e-08
"Inha",1,"DE_by_Domain",TRUE,FALSE,2.18109291791932e-08
"Gm35725",NA,"LRT_results",FALSE,TRUE,2.20372847872278e-08
"Igfbp2",2,"DE_by_Domain",TRUE,FALSE,2.23550982132765e-08
"Zbtb44",2,"DE_by_Domain",TRUE,FALSE,2.23632305008615e-08
"Ccdc173",NA,"LRT_results",FALSE,TRUE,2.24501115520295e-08
"Tspoap1",6,"DE_by_Domain",TRUE,FALSE,2.24691952513894e-08
"Smg5",8,"DE_by_Domain",TRUE,FALSE,2.24871612066108e-08
"Map3k13",NA,"LRT_results",FALSE,TRUE,2.25018970100633e-08
"Dsel",3,"DE_by_Domain",TRUE,FALSE,2.27567595421196e-08
"Cpxm2",NA,"LRT_results",FALSE,TRUE,2.28047198220906e-08
"Ptpn11",2,"DE_by_Domain",TRUE,FALSE,2.28476752647249e-08
"Cpm",8,"DE_by_Domain",TRUE,FALSE,2.28757123862665e-08
"Ctdsp2",3,"DE_by_Domain",TRUE,FALSE,2.30050356327985e-08
"Fhl3",NA,"LRT_results",FALSE,TRUE,2.32197999921625e-08
"Zfp560",4,"DE_by_Domain",TRUE,FALSE,2.3283736646691e-08
"Slc12a4",NA,"LRT_results",FALSE,TRUE,2.33058515943863e-08
"Med14",4,"DE_by_Domain",TRUE,FALSE,2.3530731759919e-08
"Cdkl3",3,"DE_by_Domain",TRUE,FALSE,2.35527023026834e-08
"Fam78b",7,"DE_by_Domain",TRUE,FALSE,2.36623009456661e-08
"Wdr90",2,"DE_by_Domain",TRUE,FALSE,2.38134090385023e-08
"Sgsm2",4,"DE_by_Domain",TRUE,FALSE,2.38278373703468e-08
"Mmrn2",NA,"LRT_results",FALSE,TRUE,2.39270677833248e-08
"Dmd",5,"DE_by_Domain",TRUE,FALSE,2.40510415707712e-08
"Prpf8",6,"DE_by_Domain",TRUE,FALSE,2.42438904072269e-08
"Arpc5",3,"DE_by_Domain",TRUE,FALSE,2.4388057784616e-08
"Cbl",3,"DE_by_Domain",TRUE,FALSE,2.45111021363794e-08
"Dclre1c",NA,"LRT_results",FALSE,TRUE,2.49107015420995e-08
"Yeats4",5,"DE_by_Domain",TRUE,FALSE,2.49454870165924e-08
"Baz2a",3,"DE_by_Domain",TRUE,FALSE,2.51559418378219e-08
"Exoc7",5,"DE_by_Domain",TRUE,FALSE,2.57924998468119e-08
"Gm10644",NA,"LRT_results",FALSE,TRUE,2.58722343375455e-08
"Qsox2",6,"DE_by_Domain",TRUE,FALSE,2.58768704435202e-08
"Tspan4",8,"DE_by_Domain",TRUE,FALSE,2.6145205031997e-08
"Ulk2",5,"DE_by_Domain",TRUE,FALSE,2.6277735691305e-08
"1700015F17Rik",NA,"LRT_results",FALSE,TRUE,2.67597192171068e-08
"Vac14",3,"DE_by_Domain",TRUE,FALSE,2.6870059699203e-08
"Gm43263",NA,"LRT_results",FALSE,TRUE,2.70454894166706e-08
"Gm11733",NA,"LRT_results",FALSE,TRUE,2.7085102603105e-08
"Awat2",NA,"LRT_results",FALSE,TRUE,2.7085102603105e-08
"Akain1",8,"DE_by_Domain",TRUE,FALSE,2.79556139581314e-08
"Mak16",2,"DE_by_Domain",TRUE,FALSE,2.82579977490518e-08
"Ephx1",NA,"LRT_results",FALSE,TRUE,2.85928754877464e-08
"Zfp207",2,"DE_by_Domain",TRUE,FALSE,2.89912022439458e-08
"Smarcd2",NA,"LRT_results",FALSE,TRUE,2.90847282904424e-08
"Rnf24",5,"DE_by_Domain",TRUE,FALSE,2.91639906578152e-08
"C130071C03Rik",6,"DE_by_Domain",TRUE,FALSE,2.92584318426721e-08
"Rnf150",2,"DE_by_Domain",TRUE,FALSE,2.92665509763159e-08
"Nup153",3,"DE_by_Domain",TRUE,FALSE,2.92795811786865e-08
"Fcgr3",NA,"LRT_results",FALSE,TRUE,2.93239953748817e-08
"Gm41414",7,"DE_by_Domain",TRUE,FALSE,2.93659664330013e-08
"Tcn2",NA,"LRT_results",FALSE,TRUE,2.97214002605487e-08
"Rexo1",4,"DE_by_Domain",TRUE,FALSE,2.98699282386654e-08
"Tspyl3",2,"DE_by_Domain",TRUE,FALSE,3.03339112724855e-08
"Lgi4",NA,"LRT_results",FALSE,TRUE,3.06023047913509e-08
"Nhlrc3",NA,"LRT_results",FALSE,TRUE,3.06336150881366e-08
"Irx3",7,"DE_by_Domain",TRUE,FALSE,3.10273544375592e-08
"Hpgd",NA,"LRT_results",FALSE,TRUE,3.13100562835925e-08
"Ptpn6",NA,"LRT_results",FALSE,TRUE,3.13671519705709e-08
"Lgi2",7,"DE_by_Domain",TRUE,FALSE,3.15541873912277e-08
"3632454L22Rik",NA,"LRT_results",FALSE,TRUE,3.15622476571863e-08
"Proser2",NA,"LRT_results",FALSE,TRUE,3.27766536524187e-08
"Med9",7,"DE_by_Domain",TRUE,FALSE,3.28389766826938e-08
"Cpsf7",2,"DE_by_Domain",TRUE,FALSE,3.28964456469328e-08
"Nid2",NA,"LRT_results",FALSE,TRUE,3.30961742558995e-08
"Nup85",3,"DE_by_Domain",TRUE,FALSE,3.31459884051413e-08
"Med7",3,"DE_by_Domain",TRUE,FALSE,3.38764188945179e-08
"Rps6ka1",NA,"LRT_results",FALSE,TRUE,3.40107028886631e-08
"Dennd2d",NA,"LRT_results",FALSE,TRUE,3.40178494273335e-08
"Fgf16",NA,"LRT_results",FALSE,TRUE,3.40217928626903e-08
"C1s1",NA,"LRT_results",FALSE,TRUE,3.45670167307799e-08
"Sfmbt1",3,"DE_by_Domain",TRUE,FALSE,3.46875549829192e-08
"Zscan18",3,"DE_by_Domain",TRUE,FALSE,3.48070784668209e-08
"Rnf167",5,"DE_by_Domain",TRUE,FALSE,3.48887343544036e-08
"Plekha7",3,"DE_by_Domain",TRUE,FALSE,3.50460138711474e-08
"Cfap58",NA,"LRT_results",FALSE,TRUE,3.52827513889062e-08
"Soga3",3,"DE_by_Domain",TRUE,FALSE,3.55133618526758e-08
"Fam192a",2,"DE_by_Domain",TRUE,FALSE,3.57577819809709e-08
"Sec63",4,"DE_by_Domain",TRUE,FALSE,3.59206825596833e-08
"Acsl1",3,"DE_by_Domain",TRUE,FALSE,3.62518183841709e-08
"Dhrs1",2,"DE_by_Domain",TRUE,FALSE,3.62957588108076e-08
"Ngdn",3,"DE_by_Domain",TRUE,FALSE,3.66411169427118e-08
"C030005K06Rik",NA,"LRT_results",FALSE,TRUE,3.68806149516435e-08
"Ss18l1",2,"DE_by_Domain",TRUE,FALSE,3.69167849890557e-08
"E330011O21Rik",NA,"LRT_results",FALSE,TRUE,3.73762838444497e-08
"Gm35552",NA,"LRT_results",FALSE,TRUE,3.74243254199106e-08
"Sh3gl2",1,"DE_by_Domain",TRUE,FALSE,3.78605450150917e-08
"Zfp87",2,"DE_by_Domain",TRUE,FALSE,3.79084438093887e-08
"Tcte1",2,"DE_by_Domain",TRUE,FALSE,3.80072092087927e-08
"Fn1",NA,"LRT_results",FALSE,TRUE,3.80375894558839e-08
