"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"Shld2",NA,"LRT_results",FALSE,TRUE,2.00463186056405e-08
"Helb",NA,"LRT_results",FALSE,TRUE,2.04306597850193e-08
"Jrkl",NA,"LRT_results",FALSE,TRUE,2.04528237473139e-08
"Thsd1",NA,"LRT_results",FALSE,TRUE,2.05135925359618e-08
"Mmp28",NA,"LRT_results",FALSE,TRUE,2.1043665235956e-08
"Klhdc7a",NA,"LRT_results",FALSE,TRUE,2.13536076616022e-08
"Gm13470",NA,"LRT_results",FALSE,TRUE,2.17064882992267e-08
"Gm35725",NA,"LRT_results",FALSE,TRUE,2.20372847872278e-08
"Ccdc173",NA,"LRT_results",FALSE,TRUE,2.24501115520295e-08
"Map3k13",NA,"LRT_results",FALSE,TRUE,2.25018970100633e-08
"Cpxm2",NA,"LRT_results",FALSE,TRUE,2.28047198220906e-08
"Fhl3",NA,"LRT_results",FALSE,TRUE,2.32197999921625e-08
"Slc12a4",NA,"LRT_results",FALSE,TRUE,2.33058515943863e-08
"Mmrn2",NA,"LRT_results",FALSE,TRUE,2.39270677833248e-08
"Dclre1c",NA,"LRT_results",FALSE,TRUE,2.49107015420995e-08
"Gm10644",NA,"LRT_results",FALSE,TRUE,2.58722343375455e-08
"1700015F17Rik",NA,"LRT_results",FALSE,TRUE,2.67597192171068e-08
"Gm43263",NA,"LRT_results",FALSE,TRUE,2.70454894166706e-08
"Gm11733",NA,"LRT_results",FALSE,TRUE,2.7085102603105e-08
"Awat2",NA,"LRT_results",FALSE,TRUE,2.7085102603105e-08
"Ephx1",NA,"LRT_results",FALSE,TRUE,2.85928754877464e-08
"Smarcd2",NA,"LRT_results",FALSE,TRUE,2.90847282904424e-08
"Fcgr3",NA,"LRT_results",FALSE,TRUE,2.93239953748817e-08
"Tcn2",NA,"LRT_results",FALSE,TRUE,2.97214002605487e-08
"Lgi4",NA,"LRT_results",FALSE,TRUE,3.06023047913509e-08
"Nhlrc3",NA,"LRT_results",FALSE,TRUE,3.06336150881366e-08
"Hpgd",NA,"LRT_results",FALSE,TRUE,3.13100562835925e-08
"Ptpn6",NA,"LRT_results",FALSE,TRUE,3.13671519705709e-08
"3632454L22Rik",NA,"LRT_results",FALSE,TRUE,3.15622476571863e-08
"Proser2",NA,"LRT_results",FALSE,TRUE,3.27766536524187e-08
"Nid2",NA,"LRT_results",FALSE,TRUE,3.30961742558995e-08
"Rps6ka1",NA,"LRT_results",FALSE,TRUE,3.40107028886631e-08
"Dennd2d",NA,"LRT_results",FALSE,TRUE,3.40178494273335e-08
"Fgf16",NA,"LRT_results",FALSE,TRUE,3.40217928626903e-08
"C1s1",NA,"LRT_results",FALSE,TRUE,3.45670167307799e-08
"Cfap58",NA,"LRT_results",FALSE,TRUE,3.52827513889062e-08
"C030005K06Rik",NA,"LRT_results",FALSE,TRUE,3.68806149516435e-08
"E330011O21Rik",NA,"LRT_results",FALSE,TRUE,3.73762838444497e-08
"Gm35552",NA,"LRT_results",FALSE,TRUE,3.74243254199106e-08
"Fn1",NA,"LRT_results",FALSE,TRUE,3.80375894558839e-08
"Gm49602",NA,"LRT_results",FALSE,TRUE,3.83399073001738e-08
"Mad1l1",NA,"LRT_results",FALSE,TRUE,3.8609886929086e-08
"Lrrk1",NA,"LRT_results",FALSE,TRUE,3.88124195624061e-08
"Myo18b",NA,"LRT_results",FALSE,TRUE,3.91790562527134e-08
"Sdf2l1",NA,"LRT_results",FALSE,TRUE,3.96035466484479e-08
"Uba7",NA,"LRT_results",FALSE,TRUE,3.99090367858167e-08
"Dnmbp",NA,"LRT_results",FALSE,TRUE,3.99623766991864e-08
"9630013A20Rik",NA,"LRT_results",FALSE,TRUE,3.9965441511131e-08
"Sh2d4b",NA,"LRT_results",FALSE,TRUE,4.40542214218974e-08
"Hist1h2ac",NA,"LRT_results",FALSE,TRUE,4.43773759348334e-08
"Krtcap3",NA,"LRT_results",FALSE,TRUE,4.62375111628138e-08
"AV039307",NA,"LRT_results",FALSE,TRUE,4.66351323747463e-08
"Adam32",NA,"LRT_results",FALSE,TRUE,4.72534271297233e-08
"H2-Eb1",NA,"LRT_results",FALSE,TRUE,4.79765116896535e-08
"Cftr",NA,"LRT_results",FALSE,TRUE,4.90013336510652e-08
"Loxl1",NA,"LRT_results",FALSE,TRUE,4.91173118640327e-08
"Inmt",NA,"LRT_results",FALSE,TRUE,4.91297179443072e-08
"Lpin3",NA,"LRT_results",FALSE,TRUE,4.91667948426197e-08
"Tmem35b",NA,"LRT_results",FALSE,TRUE,4.91818802435981e-08
"Lims1",NA,"LRT_results",FALSE,TRUE,5.10204483653196e-08
"Kpna2",NA,"LRT_results",FALSE,TRUE,5.10965142659284e-08
"Nanos3",NA,"LRT_results",FALSE,TRUE,5.23850120136483e-08
"Dhx58os",NA,"LRT_results",FALSE,TRUE,5.34376717466008e-08
"Ms4a6d",NA,"LRT_results",FALSE,TRUE,5.34593693692854e-08
"A130051J06Rik",NA,"LRT_results",FALSE,TRUE,5.53881715566454e-08
"Kdm3b",NA,"LRT_results",FALSE,TRUE,5.57280087166113e-08
"Egfem1",NA,"LRT_results",FALSE,TRUE,5.77212763640079e-08
"Nckap5",NA,"LRT_results",FALSE,TRUE,5.82758754532775e-08
"Gm49519",NA,"LRT_results",FALSE,TRUE,5.97942967890865e-08
"Rsph6a",NA,"LRT_results",FALSE,TRUE,6.19428123566942e-08
"A530072M11Rik",NA,"LRT_results",FALSE,TRUE,6.25049577794335e-08
"Tnfrsf1b",NA,"LRT_results",FALSE,TRUE,6.28499899874461e-08
"Rtel1",NA,"LRT_results",FALSE,TRUE,6.40806941949866e-08
"Oasl1",NA,"LRT_results",FALSE,TRUE,6.40980432182027e-08
"Kcnh6",NA,"LRT_results",FALSE,TRUE,6.66176634615836e-08
"Rfc4",NA,"LRT_results",FALSE,TRUE,6.84557867831705e-08
"Gucy2e",NA,"LRT_results",FALSE,TRUE,7.18576262762121e-08
"Soat1",NA,"LRT_results",FALSE,TRUE,7.50203049938103e-08
"Pld6",NA,"LRT_results",FALSE,TRUE,7.5961474227098e-08
"Dmpk",NA,"LRT_results",FALSE,TRUE,7.68106037135437e-08
"Gm9774",NA,"LRT_results",FALSE,TRUE,8.13956295201981e-08
"Egfr",NA,"LRT_results",FALSE,TRUE,8.14774092714906e-08
"Atr",NA,"LRT_results",FALSE,TRUE,8.19994086204037e-08
"Nlrc5",NA,"LRT_results",FALSE,TRUE,8.61512120871467e-08
"Upp1",NA,"LRT_results",FALSE,TRUE,8.74041682882719e-08
"Zfp870",NA,"LRT_results",FALSE,TRUE,9.33223125456472e-08
"Foxf1",NA,"LRT_results",FALSE,TRUE,9.35079860568925e-08
"Tmem243",NA,"LRT_results",FALSE,TRUE,9.35651295197066e-08
"Tbx2",NA,"LRT_results",FALSE,TRUE,9.5128619007144e-08
"Tmlhe",NA,"LRT_results",FALSE,TRUE,9.54253628571532e-08
"Mymk",NA,"LRT_results",FALSE,TRUE,9.80494596822008e-08
"Upk1b",NA,"LRT_results",FALSE,TRUE,9.82169070849449e-08
"Epha3",NA,"LRT_results",FALSE,TRUE,1.04688521156665e-07
"Gm3739",NA,"LRT_results",FALSE,TRUE,1.07494651954246e-07
"Mindy4b-ps",NA,"LRT_results",FALSE,TRUE,1.08274484310426e-07
"Moap1",NA,"LRT_results",FALSE,TRUE,1.08420113101424e-07
"Srarp",NA,"LRT_results",FALSE,TRUE,1.1175804263294e-07
"D130040H23Rik",NA,"LRT_results",FALSE,TRUE,1.13405783963632e-07
"Tgfb1",NA,"LRT_results",FALSE,TRUE,1.16977570622802e-07
"Ces1d",NA,"LRT_results",FALSE,TRUE,1.19158341987615e-07
"Lcor",NA,"LRT_results",FALSE,TRUE,1.19278340187465e-07
"Olfml2a",NA,"LRT_results",FALSE,TRUE,1.2242467882214e-07
"Tgm4",NA,"LRT_results",FALSE,TRUE,1.23152340460706e-07
"Rassf7",NA,"LRT_results",FALSE,TRUE,1.29277914811338e-07
"Ddx51",NA,"LRT_results",FALSE,TRUE,1.30052462348276e-07
"Gm16933",NA,"LRT_results",FALSE,TRUE,1.31767983200684e-07
"Adamts14",NA,"LRT_results",FALSE,TRUE,1.32599294599891e-07
"Hs3st3a1",NA,"LRT_results",FALSE,TRUE,1.32691367881593e-07
"BC025920",NA,"LRT_results",FALSE,TRUE,1.350501863625e-07
"2900089D17Rik",NA,"LRT_results",FALSE,TRUE,1.35225060592118e-07
"Tcaim",NA,"LRT_results",FALSE,TRUE,1.35604236194373e-07
"3110099E03Rik",NA,"LRT_results",FALSE,TRUE,1.35838516747121e-07
"Mybl2",NA,"LRT_results",FALSE,TRUE,1.388743850635e-07
"Kif11",NA,"LRT_results",FALSE,TRUE,1.3890225944976e-07
"Neil1",NA,"LRT_results",FALSE,TRUE,1.41353542188904e-07
"Gm26620",NA,"LRT_results",FALSE,TRUE,1.43621953860122e-07
"A230059L01Rik",NA,"LRT_results",FALSE,TRUE,1.45310587498993e-07
"Gm42595",NA,"LRT_results",FALSE,TRUE,1.50262656626722e-07
"Eaf2",NA,"LRT_results",FALSE,TRUE,1.5132417937911e-07
"Rela",NA,"LRT_results",FALSE,TRUE,1.59153690082295e-07
"Zfp970",NA,"LRT_results",FALSE,TRUE,1.64458191142264e-07
"Zfp59",NA,"LRT_results",FALSE,TRUE,1.66687109160311e-07
"Sp140",NA,"LRT_results",FALSE,TRUE,1.67694500730994e-07
"Dbil5",NA,"LRT_results",FALSE,TRUE,1.70201062602693e-07
"Cysltr1",NA,"LRT_results",FALSE,TRUE,1.70907255433894e-07
"Gm48898",NA,"LRT_results",FALSE,TRUE,1.74143616699732e-07
"Tns2",NA,"LRT_results",FALSE,TRUE,1.76405710648381e-07
"Slain2",NA,"LRT_results",FALSE,TRUE,1.78136422610022e-07
"Nek9",NA,"LRT_results",FALSE,TRUE,1.81714308205554e-07
"Pcdhb15",NA,"LRT_results",FALSE,TRUE,1.82579704747779e-07
"Gm49901",NA,"LRT_results",FALSE,TRUE,1.82655676365027e-07
"Agmo",NA,"LRT_results",FALSE,TRUE,1.91322904735734e-07
"A630001G21Rik",NA,"LRT_results",FALSE,TRUE,1.96373204216506e-07
"1810010H24Rik",NA,"LRT_results",FALSE,TRUE,2.02929569410054e-07
"Gm10762",NA,"LRT_results",FALSE,TRUE,2.07802299160921e-07
"Notch1",NA,"LRT_results",FALSE,TRUE,2.0806342276319e-07
"Gm28151",NA,"LRT_results",FALSE,TRUE,2.09547645191168e-07
"Emp1",NA,"LRT_results",FALSE,TRUE,2.11272742118864e-07
"Ddx58",NA,"LRT_results",FALSE,TRUE,2.1477020123054e-07
"Fdxacb1",NA,"LRT_results",FALSE,TRUE,2.18824111946605e-07
"Zfp979",NA,"LRT_results",FALSE,TRUE,2.24707772359005e-07
"Srcap",NA,"LRT_results",FALSE,TRUE,2.29200852663693e-07
"Lrrc9",NA,"LRT_results",FALSE,TRUE,2.38524495570523e-07
"Tmem79",NA,"LRT_results",FALSE,TRUE,2.39567611145638e-07
"Naif1",NA,"LRT_results",FALSE,TRUE,2.40855191735833e-07
"Eif3j2",NA,"LRT_results",FALSE,TRUE,2.43595134795833e-07
"Socs4",NA,"LRT_results",FALSE,TRUE,2.45972378558081e-07
"Igf2bp2",NA,"LRT_results",FALSE,TRUE,2.59759896472333e-07
"Cdh5",NA,"LRT_results",FALSE,TRUE,2.61904379439373e-07
"Gm50105",NA,"LRT_results",FALSE,TRUE,2.64251752892524e-07
"Tpk1",NA,"LRT_results",FALSE,TRUE,2.72762835635443e-07
"Best1",NA,"LRT_results",FALSE,TRUE,2.73539512904987e-07
"Nfkbia",NA,"LRT_results",FALSE,TRUE,2.73761721664985e-07
"Cfp",NA,"LRT_results",FALSE,TRUE,2.87329573551334e-07
"Itgad",NA,"LRT_results",FALSE,TRUE,2.89608197255045e-07
"Htr5b",NA,"LRT_results",FALSE,TRUE,2.91246359848262e-07
"Tlcd2",NA,"LRT_results",FALSE,TRUE,2.95585340746646e-07
"Carlr",NA,"LRT_results",FALSE,TRUE,2.97932774023254e-07
"Dbf4",NA,"LRT_results",FALSE,TRUE,2.99020223211721e-07
"Creb3l4",NA,"LRT_results",FALSE,TRUE,3.03917275058529e-07
"Slc35f2",NA,"LRT_results",FALSE,TRUE,3.07292173572677e-07
"A730011C13Rik",NA,"LRT_results",FALSE,TRUE,3.13268168096064e-07
"Meltf",NA,"LRT_results",FALSE,TRUE,3.14441899087423e-07
"Arhgap9",NA,"LRT_results",FALSE,TRUE,3.1475492687151e-07
"Gm39121",NA,"LRT_results",FALSE,TRUE,3.24527673187285e-07
"Nars2",NA,"LRT_results",FALSE,TRUE,3.29160385001366e-07
"Mgme1",NA,"LRT_results",FALSE,TRUE,3.31977959627808e-07
"2310039H08Rik",NA,"LRT_results",FALSE,TRUE,3.3245170009426e-07
"Lmbr1l",NA,"LRT_results",FALSE,TRUE,3.38282818027488e-07
"Fancm",NA,"LRT_results",FALSE,TRUE,3.4312044809329e-07
"Tgm2",NA,"LRT_results",FALSE,TRUE,3.48286689800752e-07
"Tsku",NA,"LRT_results",FALSE,TRUE,3.4829171584626e-07
"Dennd2c",NA,"LRT_results",FALSE,TRUE,3.48307117785657e-07
"Snx30",NA,"LRT_results",FALSE,TRUE,3.56225114510716e-07
"Pecr",NA,"LRT_results",FALSE,TRUE,3.5927391824359e-07
"Rubcnl",NA,"LRT_results",FALSE,TRUE,3.6967062061844e-07
"CAAA01066123.1",NA,"LRT_results",FALSE,TRUE,4.03701015573435e-07
"5430403G16Rik",NA,"LRT_results",FALSE,TRUE,4.05145776000845e-07
"Rpusd2",NA,"LRT_results",FALSE,TRUE,4.2080013391478e-07
"Traf2",NA,"LRT_results",FALSE,TRUE,4.21105376512129e-07
"Gm48653",NA,"LRT_results",FALSE,TRUE,4.3048953783352e-07
"AI197445",NA,"LRT_results",FALSE,TRUE,4.31386171012414e-07
"Pigm",NA,"LRT_results",FALSE,TRUE,4.42556417046479e-07
"Lrguk",NA,"LRT_results",FALSE,TRUE,4.45278779538148e-07
"Tmem174",NA,"LRT_results",FALSE,TRUE,4.60404727341731e-07
"Chrm4",NA,"LRT_results",FALSE,TRUE,4.71982369511483e-07
"Kdm8",NA,"LRT_results",FALSE,TRUE,4.77115931403859e-07
"Cd93",NA,"LRT_results",FALSE,TRUE,4.97596539313617e-07
"Chrnb3",NA,"LRT_results",FALSE,TRUE,4.99372504860386e-07
"B930094E09Rik",NA,"LRT_results",FALSE,TRUE,5.21841858089642e-07
"Tnfrsf17",NA,"LRT_results",FALSE,TRUE,5.32972927990615e-07
"Zfp759",NA,"LRT_results",FALSE,TRUE,5.34639537168719e-07
"Zbtb8b",NA,"LRT_results",FALSE,TRUE,5.37408557022023e-07
"Npm3",NA,"LRT_results",FALSE,TRUE,5.4706160842911e-07
"Ehhadh",NA,"LRT_results",FALSE,TRUE,5.57017438230238e-07
"Prrx1",NA,"LRT_results",FALSE,TRUE,5.67218657506399e-07
"A630089N07Rik",NA,"LRT_results",FALSE,TRUE,5.77542646944848e-07
"Rad54l",NA,"LRT_results",FALSE,TRUE,5.82741257435881e-07
"Epha6",NA,"LRT_results",FALSE,TRUE,5.913749858243e-07
"Zbed3",NA,"LRT_results",FALSE,TRUE,5.99191287535718e-07
"Oplah",NA,"LRT_results",FALSE,TRUE,6.12024162609145e-07
"Trim7",NA,"LRT_results",FALSE,TRUE,6.15658337046969e-07
"E130308A19Rik",NA,"LRT_results",FALSE,TRUE,6.2134068142644e-07
"Cenpe",NA,"LRT_results",FALSE,TRUE,6.27430577609906e-07
"AV356131",NA,"LRT_results",FALSE,TRUE,6.32720378246615e-07
"Pphln1",NA,"LRT_results",FALSE,TRUE,6.3896019044769e-07
"Wars2",NA,"LRT_results",FALSE,TRUE,6.5447448729538e-07
"E130102H24Rik",NA,"LRT_results",FALSE,TRUE,6.72999533419986e-07
"Sln",NA,"LRT_results",FALSE,TRUE,6.80126174107031e-07
"Map3k9",NA,"LRT_results",FALSE,TRUE,6.83264184163709e-07
"B3gnt8",NA,"LRT_results",FALSE,TRUE,6.85365915077568e-07
"Flvcr2",NA,"LRT_results",FALSE,TRUE,6.86830771500176e-07
"Ptbp1",NA,"LRT_results",FALSE,TRUE,7.17815286857432e-07
"Pnpla1",NA,"LRT_results",FALSE,TRUE,7.24260194547446e-07
"Ccdc114",NA,"LRT_results",FALSE,TRUE,7.37468997223547e-07
"Morc4",NA,"LRT_results",FALSE,TRUE,7.38710186302832e-07
"Zfp959",NA,"LRT_results",FALSE,TRUE,7.72298287113219e-07
"Ccdc159",NA,"LRT_results",FALSE,TRUE,7.75791729601937e-07
"Mterf1a",NA,"LRT_results",FALSE,TRUE,7.853027536371e-07
"Naprt",NA,"LRT_results",FALSE,TRUE,7.88907976391876e-07
"Dhrs13os",NA,"LRT_results",FALSE,TRUE,7.92786434981787e-07
"Ncapg2",NA,"LRT_results",FALSE,TRUE,7.92854706349386e-07
"Agbl3",NA,"LRT_results",FALSE,TRUE,7.95129768792927e-07
"Il2",NA,"LRT_results",FALSE,TRUE,8.01995495630198e-07
"Fancc",NA,"LRT_results",FALSE,TRUE,8.06826470498388e-07
"Tyw3",NA,"LRT_results",FALSE,TRUE,8.1645105478067e-07
"T2",NA,"LRT_results",FALSE,TRUE,8.25025911874959e-07
"Ogg1",NA,"LRT_results",FALSE,TRUE,8.37928922458256e-07
"Slc37a2",NA,"LRT_results",FALSE,TRUE,8.49693755750354e-07
"Nqo1",NA,"LRT_results",FALSE,TRUE,8.58827996784631e-07
"A830052D11Rik",NA,"LRT_results",FALSE,TRUE,8.69045948055843e-07
"Ccl19",NA,"LRT_results",FALSE,TRUE,8.85115849133276e-07
"Tjp1",NA,"LRT_results",FALSE,TRUE,9.03697544237664e-07
"Hrc",NA,"LRT_results",FALSE,TRUE,9.08357181483189e-07
"Sass6",NA,"LRT_results",FALSE,TRUE,9.32700441147653e-07
"Gm14327",NA,"LRT_results",FALSE,TRUE,9.42143960539186e-07
"Gm4737",NA,"LRT_results",FALSE,TRUE,9.80502969268167e-07
"Gm30906",NA,"LRT_results",FALSE,TRUE,9.98580766483542e-07
"Frrs1",NA,"LRT_results",FALSE,TRUE,1.01153430742583e-06
"Arap1",NA,"LRT_results",FALSE,TRUE,1.02942515433989e-06
"Gxylt1",NA,"LRT_results",FALSE,TRUE,1.0418178614051e-06
"Gorab",NA,"LRT_results",FALSE,TRUE,1.05135469439368e-06
"Gm17251",NA,"LRT_results",FALSE,TRUE,1.0585961894532e-06
"Fsip1",NA,"LRT_results",FALSE,TRUE,1.08768113016585e-06
"Odf3b",NA,"LRT_results",FALSE,TRUE,1.11337623551963e-06
"Maml2",NA,"LRT_results",FALSE,TRUE,1.13841568577048e-06
"4833438C02Rik",NA,"LRT_results",FALSE,TRUE,1.17867646116811e-06
"Ptgr1",NA,"LRT_results",FALSE,TRUE,1.19507671327477e-06
"Asprv1",NA,"LRT_results",FALSE,TRUE,1.19714559563646e-06
"Zfp82",NA,"LRT_results",FALSE,TRUE,1.23145306456984e-06
"Ldlrad3",NA,"LRT_results",FALSE,TRUE,1.23286467629204e-06
"Gins1",NA,"LRT_results",FALSE,TRUE,1.24794279715433e-06
"Gm50115",NA,"LRT_results",FALSE,TRUE,1.26807984158151e-06
"Npat",NA,"LRT_results",FALSE,TRUE,1.30425416732961e-06
"Cstad",NA,"LRT_results",FALSE,TRUE,1.34071933004853e-06
"Iba57",NA,"LRT_results",FALSE,TRUE,1.35213375445388e-06
"Oas1a",NA,"LRT_results",FALSE,TRUE,1.36497680633411e-06
"Creb3l1",NA,"LRT_results",FALSE,TRUE,1.37943486035428e-06
"Gpr161",NA,"LRT_results",FALSE,TRUE,1.40281016254653e-06
"Gm36738",NA,"LRT_results",FALSE,TRUE,1.42133884921381e-06
"Dcps",NA,"LRT_results",FALSE,TRUE,1.48257127545954e-06
"Yeats2",NA,"LRT_results",FALSE,TRUE,1.50438498458706e-06
"Procr",NA,"LRT_results",FALSE,TRUE,1.52065922321507e-06
"Stat5a",NA,"LRT_results",FALSE,TRUE,1.57207327094017e-06
"Pold2",NA,"LRT_results",FALSE,TRUE,1.5952824524123e-06
"Slc13a3",NA,"LRT_results",FALSE,TRUE,1.59903103380466e-06
"Pggt1b",NA,"LRT_results",FALSE,TRUE,1.65220918368887e-06
"Zfp85os",NA,"LRT_results",FALSE,TRUE,1.73625619837261e-06
"Nrg4",NA,"LRT_results",FALSE,TRUE,1.77570579196454e-06
"Nek8",NA,"LRT_results",FALSE,TRUE,1.7857511680933e-06
"Zfp472",NA,"LRT_results",FALSE,TRUE,1.78662739558061e-06
"Clic3",NA,"LRT_results",FALSE,TRUE,1.79726196626349e-06
"Gm5795",NA,"LRT_results",FALSE,TRUE,1.80252584452847e-06
"Gm20627",NA,"LRT_results",FALSE,TRUE,1.80877561365547e-06
"Tmco4",NA,"LRT_results",FALSE,TRUE,1.83954282302744e-06
"Ghdc",NA,"LRT_results",FALSE,TRUE,1.86494063426113e-06
"Gna14",NA,"LRT_results",FALSE,TRUE,1.89229706557677e-06
"Gm9767",NA,"LRT_results",FALSE,TRUE,1.92316425031973e-06
"Pter",NA,"LRT_results",FALSE,TRUE,1.9711725485368e-06
"Exosc3",NA,"LRT_results",FALSE,TRUE,1.9711725485368e-06
"4930550C14Rik",NA,"LRT_results",FALSE,TRUE,2.0068828749946e-06
"4930455G09Rik",NA,"LRT_results",FALSE,TRUE,2.0283145100183e-06
"Zbtb25",NA,"LRT_results",FALSE,TRUE,2.03362738864391e-06
"Slc16a9",NA,"LRT_results",FALSE,TRUE,2.09630342110584e-06
"Arl13b",NA,"LRT_results",FALSE,TRUE,2.09838534586835e-06
"Oxgr1",NA,"LRT_results",FALSE,TRUE,2.11496807069367e-06
"B3gnt5",NA,"LRT_results",FALSE,TRUE,2.20945694314996e-06
"Gm32816",NA,"LRT_results",FALSE,TRUE,2.25347546318446e-06
"Gm33027",NA,"LRT_results",FALSE,TRUE,2.26494796662737e-06
"Slc35g1",NA,"LRT_results",FALSE,TRUE,2.2693708543847e-06
"Kifc5b",NA,"LRT_results",FALSE,TRUE,2.27457932499847e-06
"Sapcd1",NA,"LRT_results",FALSE,TRUE,2.28083343449034e-06
"Col18a1",NA,"LRT_results",FALSE,TRUE,2.29992540901247e-06
"Anxa2",NA,"LRT_results",FALSE,TRUE,2.31311834634467e-06
"Ednra",NA,"LRT_results",FALSE,TRUE,2.47117576091687e-06
"Sec1",NA,"LRT_results",FALSE,TRUE,2.49201857233285e-06
"AY036118",NA,"LRT_results",FALSE,TRUE,2.49861206105602e-06
"Tram2",NA,"LRT_results",FALSE,TRUE,2.52143895537287e-06
"Spin4",NA,"LRT_results",FALSE,TRUE,2.54041274487467e-06
"Ifnar2",NA,"LRT_results",FALSE,TRUE,2.58244988252814e-06
"1700028J19Rik",NA,"LRT_results",FALSE,TRUE,2.62745251048003e-06
"Mc5r",NA,"LRT_results",FALSE,TRUE,2.66885411615784e-06
"Zfp449",NA,"LRT_results",FALSE,TRUE,2.70861133789888e-06
"Agtr1a",NA,"LRT_results",FALSE,TRUE,2.72622085974135e-06
"Gm49207",NA,"LRT_results",FALSE,TRUE,2.74696066344715e-06
"Map3k11",NA,"LRT_results",FALSE,TRUE,2.75920646629368e-06
"Foxl2",NA,"LRT_results",FALSE,TRUE,2.80593766531734e-06
"Tnip2",NA,"LRT_results",FALSE,TRUE,2.81725643034178e-06
"Zfp488",NA,"LRT_results",FALSE,TRUE,2.82773620860521e-06
"Xylb",NA,"LRT_results",FALSE,TRUE,2.87332514354285e-06
"Rasl12",NA,"LRT_results",FALSE,TRUE,2.90636157505031e-06
"A730020M07Rik",NA,"LRT_results",FALSE,TRUE,2.91003417517155e-06
"Hist1h4i",NA,"LRT_results",FALSE,TRUE,3.05032909124889e-06
"Zbtb37",NA,"LRT_results",FALSE,TRUE,3.11813335876797e-06
"Lama5",NA,"LRT_results",FALSE,TRUE,3.12316403431938e-06
"Gm11696",NA,"LRT_results",FALSE,TRUE,3.13419019648941e-06
"Pcdhb9",NA,"LRT_results",FALSE,TRUE,3.15104350592028e-06
"Kcnrg",NA,"LRT_results",FALSE,TRUE,3.15761850324543e-06
"Eef1aknmt",NA,"LRT_results",FALSE,TRUE,3.21827870934423e-06
"Rin3",NA,"LRT_results",FALSE,TRUE,3.26443373673754e-06
"Esrrb",NA,"LRT_results",FALSE,TRUE,3.31040375978876e-06
"Fbln2",NA,"LRT_results",FALSE,TRUE,3.51145277875741e-06
"Ccdc96",NA,"LRT_results",FALSE,TRUE,3.53120451142503e-06
"B830012L14Rik",NA,"LRT_results",FALSE,TRUE,3.56415833489507e-06
"Sprtn",NA,"LRT_results",FALSE,TRUE,3.90691382203771e-06
"Cdkn2b",NA,"LRT_results",FALSE,TRUE,4.03968352069993e-06
"6720468P15Rik",NA,"LRT_results",FALSE,TRUE,4.04572830941368e-06
"Spty2d1",NA,"LRT_results",FALSE,TRUE,4.07656094698101e-06
"Zfp689",NA,"LRT_results",FALSE,TRUE,4.09335915009096e-06
"Gm50322",NA,"LRT_results",FALSE,TRUE,4.10096311274715e-06
"Pagr1a",NA,"LRT_results",FALSE,TRUE,4.14278970018497e-06
"Gm19391",NA,"LRT_results",FALSE,TRUE,4.15251240495659e-06
"C4a",NA,"LRT_results",FALSE,TRUE,4.28142994088857e-06
"4933439K11Rik",NA,"LRT_results",FALSE,TRUE,4.29738305257151e-06
"Gm867",NA,"LRT_results",FALSE,TRUE,4.33720688947081e-06
"Tfap4",NA,"LRT_results",FALSE,TRUE,4.82052451869151e-06
"A730085K08Rik",NA,"LRT_results",FALSE,TRUE,4.85680973459566e-06
"Vcam1",NA,"LRT_results",FALSE,TRUE,4.91379162191439e-06
"Chaf1a",NA,"LRT_results",FALSE,TRUE,4.9175792763386e-06
"Gm5083",NA,"LRT_results",FALSE,TRUE,4.9773650636895e-06
"Zkscan14",NA,"LRT_results",FALSE,TRUE,5.02173118871448e-06
"Hc",NA,"LRT_results",FALSE,TRUE,5.02175097297483e-06
"A230103J11Rik",NA,"LRT_results",FALSE,TRUE,5.04637230257511e-06
"Rhbdd1",NA,"LRT_results",FALSE,TRUE,5.06649530601689e-06
"Ifi203",NA,"LRT_results",FALSE,TRUE,5.08052968374229e-06
"Dtwd2",NA,"LRT_results",FALSE,TRUE,5.08052968374229e-06
"Plin4",NA,"LRT_results",FALSE,TRUE,5.10093364417315e-06
"Mtbp",NA,"LRT_results",FALSE,TRUE,5.33041009340057e-06
"Spns3",NA,"LRT_results",FALSE,TRUE,5.4925147603074e-06
"Cntrl",NA,"LRT_results",FALSE,TRUE,5.61048118905115e-06
"Ccdc40",NA,"LRT_results",FALSE,TRUE,5.62337839157836e-06
"Efcab7",NA,"LRT_results",FALSE,TRUE,5.75648802180486e-06
"Mlh1",NA,"LRT_results",FALSE,TRUE,5.90034239435546e-06
"Cfap299",NA,"LRT_results",FALSE,TRUE,5.90089572917245e-06
"Tmtc2",NA,"LRT_results",FALSE,TRUE,5.93238891502653e-06
"Gm26877",NA,"LRT_results",FALSE,TRUE,5.97093342815403e-06
"B230307C23Rik",NA,"LRT_results",FALSE,TRUE,5.98770357043899e-06
"Ppp1r3d",NA,"LRT_results",FALSE,TRUE,5.9903951815611e-06
"Actn3",NA,"LRT_results",FALSE,TRUE,6.07611746508821e-06
"A230056P14Rik",NA,"LRT_results",FALSE,TRUE,6.19495286605403e-06
"Ky",NA,"LRT_results",FALSE,TRUE,6.36911197282147e-06
"Usp6nl",NA,"LRT_results",FALSE,TRUE,6.37467730033335e-06
"Scarf1",NA,"LRT_results",FALSE,TRUE,6.43988939429091e-06
"Zfp958",NA,"LRT_results",FALSE,TRUE,6.49149172022324e-06
